project_id,time_step,agent_id,state,demand_units,delivered_units,inventory_end_units,effective_capacity_units,lead_time_steps,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,10,PRJ-HWY-SUP-01,NORMAL,5.129198,5.129198,21.479138,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b29b2c5a9ce91c425215d355b0c65819112c1760e2cd2a2eb37c429151013818
PRJ-HWY,10,PRJ-HWY-SUP-02,NORMAL,4.8274,4.8274,44.754671,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,21f7cc9fde483c6dab73c18102826b24fe25ebb6dd54d83b6ae2b399fe520390
PRJ-HWY,10,PRJ-HWY-SUP-03,NORMAL,3.611617,3.611617,60.956012,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6d2739ab9ee05da78de441d42d12e327aba7382b41c979b1c6dcd550f6ca4f27
PRJ-HWY,10,PRJ-HWY-SUP-04,NORMAL,6.796942,6.796942,25.787378,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,80bb57f82e73c4cf7d19c5b9e819e5532d0fbf7d1a869672d078a7e860511867
PRJ-HWY,10,PRJ-HWY-SUP-05,NORMAL,5.778975,5.778975,42.800094,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e228323945eb0f26d966a4e0945320dc71dfa6f0f48cbca048e39a7b04159d4a
PRJ-HWY,10,PRJ-HWY-SUP-06,NORMAL,4.235214,4.235214,58.566118,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eaabe60c1e09adfc23c2cee09fbc67f228ce7057b583791c0552fd2a0a49241a
PRJ-HWY,10,PRJ-HWY-SUP-07,NORMAL,5.177374,5.177374,27.690949,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b7569866bbc937fc8a68d101979a8d2fb6456773a1086bc2d1e7491216c5763
PRJ-HWY,10,PRJ-HWY-SUP-08,NORMAL,4.529615,4.529615,47.044986,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9c5fb61ee83500ff93954d99f6dc9625bd7e7ce8e8aa6fdea5cb4e5a86009e53
PRJ-HWY,11,PRJ-HWY-SUP-01,NORMAL,5.843798,5.843798,21.63534,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b23983dc9618e219295a03e3947750a68f4d018bd71c377ae0efc86732add28
PRJ-HWY,11,PRJ-HWY-SUP-02,NORMAL,5.230175,5.230175,47.024496,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0c3faac94f85247181705c810de590f1d2ec45e343e2f6b936c012ac244f9e2
PRJ-HWY,11,PRJ-HWY-SUP-03,NORMAL,3.688585,3.688585,66.267426,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fe3d00a836298154dad9fa413cefd020cd0bb06afd02e1b0bfdf1213aab225cd
PRJ-HWY,11,PRJ-HWY-SUP-04,NORMAL,4.914066,4.914066,26.873311,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e469378588ae2f3497d112958d2d62827cec87bf7ad80cacfa677d5026fb5000
PRJ-HWY,11,PRJ-HWY-SUP-05,NORMAL,5.49086,5.49086,44.809235,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3272093b3005ef9468f29d3d68f57ea27e37ab702443e6759d2dee14b28faf49
PRJ-HWY,11,PRJ-HWY-SUP-06,NORMAL,7.154562,7.154562,60.411556,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e51b7ec3f5dde113d17d463a891367ccbb71cead6a7463d7d303ce493007e7e3
PRJ-HWY,11,PRJ-HWY-SUP-07,NORMAL,6.223844,6.223844,27.467105,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cb78cd399c81f835d95e5c547f063d4635b6a9fe8db4efa27be4e339f7c8f686
PRJ-HWY,11,PRJ-HWY-SUP-08,NORMAL,4.936302,4.936302,49.608684,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,73b050704e579fba280e2c94aac5d4b0c29a06d1aeff5a37bf3e80d8a43b12e7
PRJ-HWY,12,PRJ-HWY-SUP-01,NORMAL,4.710829,4.710829,22.924512,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c35bc5518eb8ca30cfb680a09d9fdc71c075cc9074527197c712d4a7b7df2a5b
PRJ-HWY,12,PRJ-HWY-SUP-02,NORMAL,3.644561,3.644561,50.879935,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,57d5a0439264561b001de050efa5be34bfac92f876adcee1355ac0b5d2ef1dc2
PRJ-HWY,12,PRJ-HWY-SUP-03,DISRUPTED,4.950068,4.950068,70.317359,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93065bdc0a40adf7d4f09d8709ce2cc39b53cb58165ab3ae31b72b110e831a71
PRJ-HWY,12,PRJ-HWY-SUP-04,NORMAL,5.88444,5.88444,26.988872,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,46dbc5e702acb649839093e0bdb9493d194bbe310013ac83f9eb491b09326706
PRJ-HWY,12,PRJ-HWY-SUP-05,NORMAL,5.497514,5.497514,46.811721,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8793ce0d2f0fc7650bcb042e4bfc778704c9c8e4f0eecced37594fbde2d54978
PRJ-HWY,12,PRJ-HWY-SUP-06,NORMAL,5.155844,5.155844,64.255712,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4475360625cb68f75f8987f0f68b170f35011c075949c12f7536b192913d8d71
PRJ-HWY,12,PRJ-HWY-SUP-07,NORMAL,7.094137,7.094137,26.372968,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,661718b716937677251e659e82b0e0f036456fc39c0706ee2b7f8c36cb0a2963
PRJ-HWY,12,PRJ-HWY-SUP-08,DISRUPTED,2.488982,2.488982,54.619702,4.5,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,41e811822d5877b317e967a75af5e01586b9894f8ac36f369efc52fea76d2141
PRJ-HSP,1,PRJ-HSP-SUP-01,NORMAL,4.520066,4.520066,13.479934,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd3ad9c197be7c9513fb892d1836025fbeaf6fca4f51a801f53c26d2cf14e593
PRJ-HSP,1,PRJ-HSP-SUP-02,NORMAL,4.975763,4.975763,15.524237,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9268a5a8ecb1f6e3d8bb62c18c36e840cc2c7caf8236f30a508b2e54128398ff
PRJ-HSP,1,PRJ-HSP-SUP-03,NORMAL,5.30899,5.30899,17.69101,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0423dfde1546bf8c15f5d86d2af4ef09eb75e596101debee7a56ada182ac387c
PRJ-HSP,1,PRJ-HSP-SUP-04,NORMAL,4.92232,4.92232,16.07768,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,92c1a7a05d79679bcd8e6e40b39c5c152f5d32ee86b7144547fda72c3abe34f0
PRJ-HSP,1,PRJ-HSP-SUP-05,NORMAL,4.977236,4.977236,18.522764,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4bfd0d48f13cfd9f2fa70f20f224c19f3868d1657ae7b0777613c9c2d904d1e6
PRJ-HSP,1,PRJ-HSP-SUP-06,NORMAL,6.24728,6.24728,19.75272,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2e6fdb62a9a14d4a33efa727a105a049d01d004d2420bf7d6484ee4514efe442
PRJ-HSP,1,PRJ-HSP-SUP-07,NORMAL,5.977317,5.977317,18.022683,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,435f9137e1ef9dc9b74f896a7858693ee1925c85223d5d26d0e73472df73e77c
PRJ-HSP,1,PRJ-HSP-SUP-08,NORMAL,4.969966,4.969966,21.530034,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da703500481d65fa34b1fc313d2cadacf4e097bce3af225194264df2cd33ff13
PRJ-HSP,2,PRJ-HSP-SUP-01,NORMAL,5.200041,5.200041,14.279893,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff6e8d34ffa59790dc6c487a454bb5aa153487ef1522e9c63bdab037c914ec04
PRJ-HSP,2,PRJ-HSP-SUP-02,NORMAL,5.045855,5.045855,17.978382,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93afae8bd152a060a66f30cebcff529cc6b68c06e2b6f460b019b01c1b8b296a
PRJ-HSP,2,PRJ-HSP-SUP-03,DISRUPTED,6.787729,5.4,21.29101,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,566076bbdf3d179b0a3533746da700686ec6cd9b5ac4d1caea7f910170a95526
PRJ-HSP,2,PRJ-HSP-SUP-04,DISRUPTED,6.269363,3.6,18.47768,3.6,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f9193d42c1c6a4d1d6b968aebbe806da92a8acc3c0ea0ea25d28f75890f629e
PRJ-HSP,2,PRJ-HSP-SUP-05,DISRUPTED,4.867905,4.5,21.522764,4.5,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d099fee985e0b5135c31d50a6c479108f39d8399fa07e9fae8cd5b1c01c0a7b9
PRJ-HSP,2,PRJ-HSP-SUP-06,DISRUPTED,6.128153,5.4,23.35272,5.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bfe01bd064cd2d5ca97233f9d82d5f588355b0607ad5b2f7ac95c7669aac5473
PRJ-HSP,2,PRJ-HSP-SUP-07,NORMAL,6.391501,6.391501,17.631182,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,24524d1d601b3c054955b986062b75892bf8752a52dd1405453e9a07fd078ef7
PRJ-HSP,2,PRJ-HSP-SUP-08,NORMAL,5.74934,5.74934,23.280693,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,937643b352c401cef08619995d86830e8e778d9ffaadd55dd57d35c20056db6a
PRJ-HSP,3,PRJ-HSP-SUP-01,DISRUPTED,3.090493,3.090493,17.1894,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa68169a299d5b538717347f9a03e1f92bb631352019b500c325d0029b9573cf
PRJ-HSP,3,PRJ-HSP-SUP-02,DISRUPTED,6.485795,4.5,20.978382,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fdfc0637ffe582e57e40d6ff87a3c05895761676af9d39ef35003a1351b7eaa1
PRJ-HSP,3,PRJ-HSP-SUP-03,NORMAL,4.401279,4.401279,25.889732,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a4ecc014e4f3ed356413132fc3b8a82068f65409577322f1d576ed90f1ae2893
PRJ-HSP,3,PRJ-HSP-SUP-04,NORMAL,5.169722,5.169722,19.307958,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,081a2f9873758f569bc1952dd3eacfade06c2b162289777f2cf2f3f24b869751
PRJ-HSP,3,PRJ-HSP-SUP-05,NORMAL,7.004532,7.004532,22.018232,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,61c33423e8f9053e61a3a38427c4015e4de262b486d31eb474afcd6cf5204213
PRJ-HSP,3,PRJ-HSP-SUP-06,DISRUPTED,4.941904,4.941904,27.410816,5.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5cebc9fdc1ba06e3866c20d26742624508cb2dc7025ba5dfc3d0d7fd5470ac76
PRJ-HSP,3,PRJ-HSP-SUP-07,DISRUPTED,5.364942,3.6,20.031182,3.6,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,671878c04f0f9340cbe8c2d5f99acfb1843b7b5465fa5b882c167894c0556383
PRJ-HSP,3,PRJ-HSP-SUP-08,NORMAL,3.638838,3.638838,27.141856,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d8412e09b369f66ce8dedb761397c575822fcde28288e267d85ae3c7f7399276
PRJ-HSP,4,PRJ-HSP-SUP-01,NORMAL,3.270392,3.270392,19.919008,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,273d06593d99db7df020c00059c281fdeaafd6e58d6df4ffc1093aace3654ced
PRJ-HSP,4,PRJ-HSP-SUP-02,NORMAL,4.127475,4.127475,24.350906,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8f89311a6797bc3a684831bbdd75697272e73856d421b8b82d64ba8f9f7257a6
PRJ-HSP,4,PRJ-HSP-SUP-03,NORMAL,4.584364,4.584364,30.305368,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2a595f67a0a22d66de92534a9c221534532f31fd89fdb875661e5e03cf847fdb
PRJ-HSP,4,PRJ-HSP-SUP-04,NORMAL,4.074892,4.074892,21.233066,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f6509535ed502c4689a86cd232c0fd3cf72dfcc18d88aef97b3bf6befe1589a2
PRJ-HSP,4,PRJ-HSP-SUP-05,NORMAL,4.155365,4.155365,25.362867,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6f884cec94a6ed85725037b1fd923acb39f5d2934975c217fb23d872e04ac99
PRJ-HSP,4,PRJ-HSP-SUP-06,NORMAL,4.497938,4.497938,31.912879,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58c48ad51cd82a1fdd959193095826662ff5d63ca331c20a1ba6d96df3cf298c
PRJ-HSP,4,PRJ-HSP-SUP-07,NORMAL,5.21962,5.21962,20.811562,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48d7fbe60a5969e552d9d584acf09913c39828844d7bc7d887e8bca1816a8d60
PRJ-HSP,4,PRJ-HSP-SUP-08,NORMAL,3.52659,3.52659,31.115265,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f09e5e6bb343e2a9ac10f7ead0207b54e04e9da5197e6f9d32d93f76a40a4494
PRJ-HSP,5,PRJ-HSP-SUP-01,DISRUPTED,4.914242,3.6,22.319008,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3540f03b0c36cfe41e45e90aa2cd3e8b2aa7515f9f5b2fdb350fdb209da51714
PRJ-HSP,5,PRJ-HSP-SUP-02,NORMAL,4.388991,4.388991,27.461916,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a2de93f55636cdedfb9ec1251e4a41dbdb6c305b2b64b72cf964666dc419d9e1
PRJ-HSP,5,PRJ-HSP-SUP-03,NORMAL,5.535246,5.535246,33.770122,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0ee82e23c5cb30d0c51c8bf8b79a26598f20035005d756c163932390027de03d
PRJ-HSP,5,PRJ-HSP-SUP-04,DISRUPTED,6.05669,3.6,23.633066,3.6,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a00c166545401ae34f6ebbc866e66eccfbf8d478f70436aa5e55eb2dc346335
PRJ-HSP,5,PRJ-HSP-SUP-05,NORMAL,5.626292,5.626292,27.236575,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e9dacd3ad5353f8f6a75d242d4969db3dd8bebd0cb959a1971e9943c1da35b4a
PRJ-HSP,5,PRJ-HSP-SUP-06,NORMAL,3.410412,3.410412,37.502466,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,74919f579aec21dd565f44d9f1dc9f5e9f7b2a3b0e16b64cbb512183e737e611
PRJ-HSP,5,PRJ-HSP-SUP-07,NORMAL,3.633971,3.633971,23.17759,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ea6249be85c8bedfbca37ea4612364220624d6bd486ce88a3b969708d65f663
PRJ-HSP,5,PRJ-HSP-SUP-08,DISRUPTED,4.98936,4.5,34.115265,4.5,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,845268003db9e3d019f7909fdfe8f40d7ac8bf1c454301340671b41da6e84a40
PRJ-HSP,6,PRJ-HSP-SUP-01,DISRUPTED,6.327765,3.6,24.719008,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,674e9f4ba0dccb4ee42fd27d6613b8dcb6736ff8b288b3c3d0ec1e9f7bc79789
PRJ-HSP,6,PRJ-HSP-SUP-02,NORMAL,3.619495,3.619495,31.342421,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b436b72fe8773d6ca54b486a808b91d59deb13eeefd7ecd6e47c0690b9afda6a
PRJ-HSP,6,PRJ-HSP-SUP-03,NORMAL,5.213805,5.213805,37.556317,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa4a064ade3a8ef4be6358e83ef27a534b685bd3a370b9ce0b83ff7dea79f8fb
PRJ-HSP,6,PRJ-HSP-SUP-04,DISRUPTED,5.442467,3.6,26.033066,3.6,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b04829043f7be41857171359a2ffadc2d7461c37f3064f6e529c36881b15cff3
PRJ-HSP,6,PRJ-HSP-SUP-05,NORMAL,6.173681,6.173681,28.562894,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5473747f53e0712fcc971c4c51ac1e92690dab625e62c514e38cd31ef642023d
PRJ-HSP,6,PRJ-HSP-SUP-06,DISRUPTED,4.775342,4.775342,41.727124,5.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5d479f46643ff3d3d7a312fe4df68789c79531c3e721a190ea0406038b6ffda3
PRJ-HSP,6,PRJ-HSP-SUP-07,NORMAL,5.031618,5.031618,24.145972,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05b088037c2f3c563c7c0ec0f86f944784139857ded0705089f03bcce3b16172
PRJ-HSP,6,PRJ-HSP-SUP-08,NORMAL,5.32856,5.32856,36.286705,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3f200f9b1762ab15ca024ffb291441289dc26b364ca65b0549fc9227925d39a5
PRJ-HSP,7,PRJ-HSP-SUP-01,NORMAL,3.37099,3.37099,27.348018,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05fc414f92da04c0a9a3273235ddf91ded31672add690a60403d213f271296db
PRJ-HSP,7,PRJ-HSP-SUP-02,NORMAL,4.663742,4.663742,34.178679,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,94dea356597d4c8e53b322cacf387ca049139138143cb17ec43fb8529a4d33d2
PRJ-HSP,7,PRJ-HSP-SUP-03,NORMAL,3.152532,3.152532,43.403785,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc7b13331b2413089b209b516fc921093a0d6fbd26b05038fc1c112697ac5271
PRJ-HSP,7,PRJ-HSP-SUP-04,NORMAL,6.930516,6.930516,25.102551,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0c3bb0285080f4497c79be654f84da9cae9005a0e8422a52c8027282021c348
PRJ-HSP,7,PRJ-HSP-SUP-05,NORMAL,4.471528,4.471528,31.591365,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a71d871265b6ea4d7bd44f874b0a7e1a65fb66c224ba1277ec5f4cbbf80e7f9
PRJ-HSP,7,PRJ-HSP-SUP-06,NORMAL,4.923244,4.923244,45.80388,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,edef4d3e05c1c30be7c93db3d9fe8fa19c259b7cd0fa8dc5769dbd9283e3a636
PRJ-HSP,7,PRJ-HSP-SUP-07,NORMAL,4.000957,4.000957,26.145015,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48e1496968f25cff5f5626769799d0037b87ec59dc1dcc12feba0a26d0d12e3a
PRJ-HSP,7,PRJ-HSP-SUP-08,NORMAL,3.538856,3.538856,40.24785,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a978bc1c16b893ce400f9609613616c82259533f59750d68fa877b0015de58a
PRJ-HSP,8,PRJ-HSP-SUP-01,NORMAL,6.10709,6.10709,27.240928,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b8881dd078b3617138a6d27a72ade07ab6bf2352c2820dbd6f6a2ea30ff43c62
PRJ-HSP,8,PRJ-HSP-SUP-02,NORMAL,4.372604,4.372604,37.306075,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b2938f6efa9daea6d7ed7ad45c6922682ba66b33c4781902e7bb78b4a4c58f1
PRJ-HSP,8,PRJ-HSP-SUP-03,NORMAL,4.705605,4.705605,47.69818,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f1e7dd4a5ea9f931ea830637dce50aafe8d271e74b04d88a7ad99212b8677515
PRJ-HSP,8,PRJ-HSP-SUP-04,DISRUPTED,3.052073,3.052073,28.050478,3.6,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,06f7a30e7ec9da2db48cd410e3fb30766042675a88aa84010727c5c58f491f1e
