reference_project_id,complexity_band,early_cpi_band,early_spi_band,document_risk_band,decision_class,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0187,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3b69b98fc8a0c91b3af564c4dc4ab580337bc3a3d7d8f7e1bfdb8f6d581eef7c
REF-0188,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2fc2706a4e00d7dfb7e5a5ee53dac09ea54848e0379505370948059201e8a659
REF-0189,HIGH,MID,LOW,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a8db55d3182af2106c4e9e05d2365c422e08d62aa0f6c69946e175d5c4c3d4e9
REF-0190,MEDIUM,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c34fe57f943986811e6227ba98b9284eab00b1be99f59edf28b91a421a34d6f9
REF-0191,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dc71608c84fb73ca571e1ec635caacb8a48228a9a4f6682cfe7f499413024fed
REF-0192,HIGH,LOW,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a11bee6ff2dfc798cae0e0ab5829c674f6bdd496d221bb044aa0f4491b8a6f8c
REF-0193,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e534ce58f01eb9abbfc7b5ad3dacd4be5abb51311d7404b771c446076dfbfd89
REF-0194,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ddcf127ef390d23d779fd6c55a21126519413b4b0f10e01e29855975e726af5d
REF-0195,LOW,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bb408de89667746e9b2c5e8f4bfecb63d6c4737d0b224ec13d2e2abda67389d7
REF-0196,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3167034ba50c255432c22076f7c4e1d8711ee1f5e124cab71f41cda700b4285d
REF-0197,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,95d24ccf14c54b34955e6ba6c8a79fb4b9cf4e2e527ef58ec804d645a43c6a1e
REF-0198,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0dea01acdc6b92aed3a9ebe25cec20e9db2137c089b79ac07b0c4ee164392f9e
REF-0199,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,453a9cbeb8150925828e3de386a8194080799f66502cc99535ab32280e84cf02
REF-0200,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3c955d270fbb547146117719983f500abe91436f1f1efa3a478a5378f03ac428
REF-0201,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,369b60e6401a13ec074451b21865fcc310c1ca9434208c40528973ef46cae515
REF-0202,LOW,MID,MID,LOW,GREEN,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f35f4a4aba93f3faf694ff719aa21bb029e1ad614cfe099de8733137bd2d7a7a
REF-0203,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8a7bd1d89729052f63f559595265e7af95e6edddf10b9c280e5d1ce09afd65e7
REF-0204,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0bddfd98eecdb458f6f36c8b1190bfddc820117101149ac08ec3e0723bc70b0f
REF-0205,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5670ffd55d83f3dbbc13207d81b8be0d577afac79cd45777c07faf7aff9a71cb
REF-0206,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,80df451003faa35db092538c0b7e5ae28c6cfe8920239fc21a5332df737041c2
REF-0207,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b85b5e537e52196136746ec16d0791e3251d3047d00f8c39b6d5de6b4fda04d
REF-0208,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31b542e25a39e2ebddd30c5eb942badeb4d581c201b218a55c4f460bfa341118
REF-0209,LOW,MID,MID,LOW,GREEN,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0eebafc875fba9115d6fa1de50ac18c1091d8f54a3a45054c17719a84c7aed90
REF-0210,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f2fa625323f03d8ea2bc3796b87430e6bffb397dc0b9a01154bb4f16fd96b752
REF-0211,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45ccc1798d5e759a9d832e165bc71cc21b7c7f56734eb6bd2000c30f68a7fa32
REF-0212,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58ac6017a5588151bf9cc4a84817e52aa7e72d275694fdde956a0a9d25dee554
REF-0213,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9b25af312e9a9aefd60870e7f0f3d5f48289d1faf4f512ff0fe2503be88fbbc9
REF-0214,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,154ffb997a2246b89a1d6afcbdcd5d127f418e1364a25b0e234dbe00b5b84f3e
REF-0215,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6931aeb78c097db7d77b587e8da63f27d1ff90a1e697114bf897ca17ece2f89
REF-0216,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38c1a95b22100738ac6f192d3562f2ed2471832702eb83b37534b8a4a0ca5ee9
REF-0217,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b1b0d8de1badace73c43a532a7c818148d1eb66dca4d2f6e3331a473883ac7b
REF-0218,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8ad13ac46df2b755eb54965116fe183f722e0628e8bb8dc76da17128e044046
REF-0219,MEDIUM,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2000f0a6bc6fe6797d3a2097ad41079bb7759a61b2938f141e9edcc1d9590aa3
REF-0220,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3346dab943b1535d82b99f387f4be7bff7b0bbb33aa9490e8e735ce0e56d260e
REF-0221,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,56bce5dbeef2dc533d5ddb6b343acc3503137f61478ac1b6bb5a44fe68bf732d
REF-0222,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,661ceb0535513be17cc6673f20c676b8cfa1305dc4816b2f34074a445335c49e
REF-0223,LOW,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2707324a376f321fa3422235c65a04454f8a38cc27e7d5b214b760e6b8581437
REF-0224,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,77a28491e39f2465685387c071fca3b21aeeed9fa816e5c9556d4c3dbe6639ef
REF-0225,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f62cefda83f3acc8413ba67708d8538bcd8b204853698fed5df72f4d7fb13bba
REF-0226,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d836724a87a1f9795bc6f998282759f49d9c8b0e9ca4127b05f004aa9d987509
REF-0227,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc27eb58dc20d95a1f0d677bbdae6aa33a7e90333fa4dcb96140be636b2ec910
REF-0228,LOW,MID,MID,LOW,GREEN,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d2e857f50fe01b0a99195652ed2336662e75555371bc552ee204b5b4cc78f888
REF-0229,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,914784528829d666773ec09b4c164c3f6e0f9cbc9a3a000e8b348ab42b752a10
REF-0230,HIGH,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f251c49b29484b1198131415ef478c20f252ea183c151266e6bddaef8f824702
REF-0231,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dae570d78215eb107d70312cc612e0d62f376ab69485b2ef92f96466247f903f
REF-0232,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,29fdecc8b6c03d4cb2dc7f56c5a8bcd84449b6250a331daa12eb1a0449e88aa9
REF-0233,MEDIUM,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,14be31bbe2d2ea2e3879f001b98e2dbf0d2fad2bb162819b59678affc9e86575
REF-0234,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0adee057a5395a58fd909fa9c0f965848edf5c1bf24a59f3eedb06f1a68b1728
REF-0235,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ec51f5fea5c56da71e0d13956eb331cb72ad0e0943fb10ddc1d36a53c527a25
REF-0236,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7a30a8cacdcdca96725977ccd93cc8b2c29361dcfdbe718891b754dee7495578
REF-0237,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2fd3cdaa97773b62785ec593e6d655a6a2d1d0357ebd8d4198c52b04a973954e
REF-0238,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9dcddd899570bc2aceeb1d155c3ba0fa5ebdf4fd427792a8db694cba35cd2eee
REF-0239,LOW,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4086bb710a74166cd39c02fa1d0f7fd82bb22b0a3b3d2a222b8e4176c1aa0caa
REF-0240,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2b1fdb1f566c76ccc81a2d613947f220dd8d6905f8eebef882e0ea63afe7fe86
REF-0241,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef2b88b054acb5951952a021099e4e4cacb2088b476b9209f1995ce9a1433d7c
REF-0242,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,055363a712be9fdd3ec5a881d3ccbb5e3093e9b2da558b29621388207866b8e3
REF-0243,MEDIUM,MID,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c070a3d32716ea66654d6374b3d2fbe77dec1e982eb8a4f01230b5bc0af8c62
REF-0244,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d3b1a184d0f0681cc0c167644145e12e96fde0d8d8bc65b79e8c9340030b1ca
REF-0245,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,055e9474b5a7ac2ea8892707ca8f38c61b42bec1715f8db7d8dd2e51675f1a4b
REF-0246,HIGH,LOW,MID,MEDIUM,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,72926f8533c67c0e28e7ad08579c3564fb263e5529a0e90fb75bab964913edd1
REF-0247,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f9577c9d17d3d829cbffebd7e3425bb482b2f60fac803064ddd4955716e0213
REF-0248,LOW,LOW,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2b9897934228727fa014e4e93f3456d0397a544454374ad400900b4bf937b705
REF-0249,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,814a11b74ed7863ef84ddd9ebdeab36f7a189c8f62e8df4d06f5451ac873f2aa
REF-0250,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df72ab08e8f831046a5e257d61318a3304a7ed783bc4540b2afe28a3377b0518
REF-0251,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,699fc4cb17e8df0132b90174d7a870b0ae02fe2d1ef4a371e69cd1d78c6c760d
REF-0252,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,911598201aba8ae786d37d06d78c244801401cc6f5e710452e28a8cda0ef45f8
REF-0253,HIGH,MID,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05c6c78b3094b0190cb89c8a6800db6c98dcbcf9512767a4432c8fc21f23ef31
REF-0254,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c2e9dc93b9f9d21448fe64f5a2e16a1a278b51441ea5873a5ed0e0796f2d39ce
REF-0255,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dcff6bcc845086860a1b3d956a6fd9620e4abb28450fe6442aea744d264155b9
REF-0256,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,11193f02ac228fc5e55517b5cbff9aad5c8b3c47e05124724a04ccbe969b1fee
REF-0257,LOW,MID,MID,LOW,GREEN,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f86955b235fa1ba128a5e74e9394e8d4090ced523ee898b86f85b593cb35f74b
REF-0258,HIGH,LOW,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b84e64bd1cae6b9047059d7ae4efe506cdbb7deab5b42116f717ef02f99fe2f
REF-0259,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e475849a00aad6aa08bd7abbba09e60a1b11deed0684ed858c98e9c46a89346f
REF-0260,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2bbe0d39b36b48d65acff43d1d82c5ec7675d6c0af7d249a8d6079332433e969
REF-0261,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,07030ac6ba59f95d96366a1cb7347a86f6cd91f177b69a58adb1c4919b354fa9
REF-0262,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d7afebd5a01d3d69a4d21f808376242315f1299f90ccfe71b5a517698cce6de
REF-0263,HIGH,MID,HIGH,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa40a02f15f6e3fcb84abf1dbe6276f074d5ffc4eed87f46c9578a957a5d1ce7
REF-0264,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de8982369ecc0fc6e367e7a83fc4a7703c83704ae00697c14d339655997ba2a0
REF-0265,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,853a3809a935dda910427632a8fc7a805e3de1f8d794c62e7c0f61597fe9fdc9
REF-0266,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ffb362df634b2956539cefe6aaf40921165e1bbfcd8263ce990d611faf08728d
REF-0267,MEDIUM,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba310fcd9e71cfa2f58759ac6c3b864c0b1f230a1332a1dae1be9be25ee46bc8
REF-0268,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,665f63a9e62953d7703c0097bd69cd113d14cabc5ea8137e87fb53606b551ae0
REF-0269,HIGH,LOW,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b33461064ab3eaeb031842054ab7d82bc1363c51f478c41047a01a489733f08
REF-0270,LOW,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4d277f635ea561f8ecb670e118bde93a00b3a7d78318e0648bb90bf36c5c7eb5
REF-0271,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef83a14d4deca81b90b756659811a4f4f3adcf7c0251dc07143166bf95350649
REF-0272,LOW,MID,MID,LOW,GREEN,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f2267dc64c43a5f45a4ead748034f21fb9e215b5b4232fa3bab5c697f84f9526
REF-0273,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c88686551a1759bf0cf75cfaef9cf0513d8a1e9e84ed83d472589006dfe0df13
REF-0274,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,231080d4e20703a3c10642a17e97196829bfc8191dc03e80d1eb60bc3685e4ca
REF-0275,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,078437007c25e505ea11716069a94624da4a05383cc52574a9ff66f383778424
REF-0276,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,26b30d0e7aa26b21df02b7f691cdac7bbb0362aa71fe5d19b665d4ceef8c314d
REF-0277,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,175116c627c30a54bd862537218eb7e17234d7d16bc0b33e65360d9677261a4c
REF-0278,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19463ead0ff21cb707cde91d9dbbfb7fabc75a44eceeb2b76efe936cf2058304
REF-0279,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,db3ae8bc7a269d5788cf8d08f421eb50240a641030922e4807aa928debeade02
