reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0144,DATA_CENTER,EPCM,US-SOUTHEAST,44747.512,0.0,126.749,7,0.490563,0.70944,0.94,158520020.35,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,db4b7c59dba10ee21d7b2bd271e134f5bae9724af0f9f6f12bccba1b92d5c70a
REF-0145,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-MIDWEST,84880.603,0.0,65.555,4,0.49491,0.35,0.91,200067779.68,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4ec49750fbbc9aabf21246dd59d69b4fe7970f498bc36cd9382b3f9c750c59c1
REF-0146,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-MIDWEST,0.0,22.65,103.495,4,0.303161,0.792314,0.91,134585005.31,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c310311a456882b72e8ad3878b093a7ee313a7d2c5e37c4631fbf400be4e2ef1
REF-0147,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-MIDWEST,38636.794,2.342,47.297,9,0.247173,0.843873,0.91,167068869.1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f468809ac26474a5ca432d4a254ec8bb9f8800a1320596cedde400c231b18643
REF-0148,WATER_TREATMENT,DESIGN_BID_BUILD,US-MIDWEST,6191.87,1.443,172.615,5,0.546439,0.701004,0.91,133993879.72,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0db43faf1f836afa9c37699e973ad1fed17426cec841917ef9dad2a713824011
REF-0149,RAIL_STATION,DESIGN_BID_BUILD,US-MIDWEST,26210.982,21.678,116.839,5,0.431314,0.64984,0.91,184896743.8,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,303340d9700e34de68d04faeaad0c24bb2d99d2706a7788a1e195cd7b842a71c
REF-0150,DATA_CENTER,DESIGN_BID_BUILD,US-MIDWEST,54514.973,2.368,93.506,4,0.149313,0.857695,0.91,156842638.29,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c29ec395348c8b3894c4827f616f8cf4b02045ea2cba974c922fa4e8de72dfb9
REF-0151,AIRPORT_TERMINAL,DESIGN_BUILD,US-MIDWEST,53055.972,1.259,29.977,2,0.206756,0.637107,0.91,147998863.3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d303b89c1a28db2e61e3cc8f73d3d5847a92ef4f70507e3a94d8d3f88665e140
REF-0152,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-MIDWEST,25633.626,9.212,54.639,6,0.652903,0.946345,0.91,133110084.68,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a64dba29f98dbf68934c819696a1871d26dfd201246dee62ba4ca4fe5e6dd3c
REF-0153,VERTICAL_HOSPITAL,DESIGN_BUILD,US-MIDWEST,51892.087,2.837,29.633,12,0.431315,0.957104,0.91,182646266.16,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,25661bf1fa3b1e7c04957e8bd5f24f8f40b0af3c7db994827cb2ac6aa240886a
REF-0154,WATER_TREATMENT,DESIGN_BUILD,US-MIDWEST,0.0,2.698,120.871,2,0.483346,0.838237,0.91,96255092.3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53c042b45eeb6fb80f68a9499feb6fa975cd87c2ab7561f9858e4e7d4187b3ab
REF-0155,RAIL_STATION,DESIGN_BUILD,US-MIDWEST,14622.032,21.242,112.756,4,0.344055,0.678129,0.91,162148733.76,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cdf5065422af0d6e1366520800405285703bec5e385806f6d8ff59b2d3cd557e
REF-0156,DATA_CENTER,DESIGN_BUILD,US-MIDWEST,36110.393,0.0,101.945,1,0.586257,0.819362,0.91,122207471.81,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5007729e5b8e99a55fe66eeebd161fb32409a3868b716199177c07eeba329153
REF-0157,AIRPORT_TERMINAL,CMAR,US-MIDWEST,30189.812,3.287,91.404,3,0.72025,0.78183,0.91,161364447.89,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6c0c86cdc54a60af9ad5e08ef4fd22edf18c062cd95a58834890485c9859c62a
REF-0158,HIGHWAY_CORRIDOR,CMAR,US-MIDWEST,0.0,17.017,24.257,1,0.337571,0.548183,0.91,95314311.44,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,defc8e3a25476c8bbfb40279b7063474b729aadfbd47220e0432fee124a67aee
REF-0159,VERTICAL_HOSPITAL,CMAR,US-MIDWEST,44016.098,0.0,67.324,7,0.658437,0.761632,0.91,165351653.96,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0c5f0122d9b30b9efac489f484ef69423cb5fa2899ff0f1153d90088214a07bb
REF-0160,WATER_TREATMENT,CMAR,US-MIDWEST,0.0,0.0,131.579,5,0.64582,0.484523,0.91,106432909.99,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ea92f7a68599fe36c905bde7b9492ecffa66a3a7fa9fd74930624fc5b99fd7da
REF-0161,RAIL_STATION,CMAR,US-MIDWEST,25517.823,21.785,35.654,3,0.675095,0.98702,0.91,181166279.52,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,59da5cb5f720cb16c9a63146d19dd5f93e64620b8250a67e8fc4e21b3043af26
REF-0162,DATA_CENTER,CMAR,US-MIDWEST,55097.24,3.848,88.224,5,0.168938,0.6914,0.91,146501965.28,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f9541eaf944ee52d2448e480bdf30663e4fb197ee7d90e7d63ae880d36a240eb
REF-0163,AIRPORT_TERMINAL,EPCM,US-MIDWEST,14720.69,0.0,60.785,2,0.79327,0.571434,0.91,152438165.93,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a4c3b6d37deb6e1b9f09989f61469b2f9208c18e6671442c19f5f8e93af52fde
REF-0164,HIGHWAY_CORRIDOR,EPCM,US-MIDWEST,6916.798,10.914,55.643,6,0.685305,0.773651,0.91,127755716.02,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38b587ac08e3f4f023e823dee80edca00ae9f0f4caeae648993038f2406be29e
REF-0165,VERTICAL_HOSPITAL,EPCM,US-MIDWEST,40081.399,0.0,56.266,17,0.175234,0.699441,0.91,178015422.25,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed007963a7d90c9dbaefa9afe6688f33b63dbfe7c1f696acab459d663dd72e44
REF-0166,WATER_TREATMENT,EPCM,US-MIDWEST,24620.235,1.754,101.646,5,0.273862,0.919776,0.91,110759035.45,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eadec4453b574481888b34f2d7c7e044dda346fe198fa8d28ad4def5e650c2a9
REF-0167,RAIL_STATION,EPCM,US-MIDWEST,6508.799,19.038,43.482,5,0.32859,0.758459,0.91,141967392.03,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5ca0b9d5faa4a9d3babf807e1bae10a0c638e0d3717830ed5a9328708c7847e9
REF-0168,DATA_CENTER,EPCM,US-MIDWEST,59225.824,4.764,117.488,7,0.718163,0.615752,0.91,177865237.93,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,263cd1a0a17246656f1c5008f7ec9f9f2e89d698808acd951c125ea1edbb9b5a
REF-0169,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,57480.284,0.0,35.501,2,0.550923,0.75748,1.12,211083385.82,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5e928fedbc6e7015a6179b27bd69ea8bbf89f3792ec45bd8348b917ef5948160
REF-0170,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,6257.61,15.035,1.0,10,0.28335,0.922725,1.12,135409769.79,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,11a42a227cb1c8fb8bca73120d454c8aa88fba3f5dc84ea31879f0b76d7fb07e
REF-0171,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,44495.984,3.37,15.439,7,0.82533,0.810988,1.12,241268605.28,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f880f21982139e17ce26239c9f78026b69dd13ab5f7934a51e00a4b966b9ea31
REF-0172,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,31651.787,3.25,102.451,6,0.200015,0.35,1.12,148141694.59,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ca18710f80309c7f6002941c11cedb3904cac2597cf7ff451146dc5ee4ea924d
REF-0173,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,0.0,13.98,49.303,8,0.692986,0.532071,1.12,193968886.12,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,759fb3431f806696916f05cb92e05c08e4b85df2964bcb35d27af56fb1af3e9a
REF-0174,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,52616.06,0.0,107.914,1,0.698102,0.932804,1.12,196926376.87,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ce405ba97e73b9b27eaf2bca624dec250eb2b453069e4d710cbee6fa41eb7a3a
REF-0175,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,36366.275,4.408,70.862,2,0.531352,0.387805,1.12,195657505.78,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,77a944d7fb73be05f055bb051c4c35dd1b8fc4911f77b747cb444e619a459d12
REF-0176,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,24832.511,24.529,98.79,1,0.699279,0.784123,1.12,217733377.76,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f4c268beaae40a5234454c5fc7c91278b8cafa8b03db1ee7c52aed3dac5a5ab
REF-0177,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,57274.32,0.0,42.544,9,0.575933,0.584688,1.12,226522130.77,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd4c8b6f0d4ee2b3bd8bb907714d2d0570977b11d579099a38dc207459001c22
REF-0178,WATER_TREATMENT,DESIGN_BUILD,US-WEST,2981.832,8.129,95.093,1,0.535104,0.544958,1.12,136553019.23,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a37f500122531f5b6d2b4bc5dd0a5cc76c50774f27979dbf41cb377e21d7f28d
REF-0179,RAIL_STATION,DESIGN_BUILD,US-WEST,27789.805,20.416,57.399,1,0.897233,0.722934,1.12,237471055.75,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f68d391ce4f3635545541f28490e50df2c1cc389a5a30772939651296d3d9cde
REF-0180,DATA_CENTER,DESIGN_BUILD,US-WEST,26743.254,0.0,125.676,9,0.814317,0.793831,1.12,178239073.62,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c241a0e0de9875296ef31c23b6be7eed193dbdb90b21fbf06bdd9eb9a48259e0
REF-0181,AIRPORT_TERMINAL,CMAR,US-WEST,71560.775,10.816,57.39,8,0.447199,0.868974,1.12,260393988.36,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,718eee3952d4e98b48f8bfebd54db13b689d4d9b126adaaa71046d79c5a9c809
REF-0182,HIGHWAY_CORRIDOR,CMAR,US-WEST,12047.43,12.08,45.547,3,0.598774,0.483657,1.12,151758331.05,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4ac2789295ddbfa5267f3e8f7945791744f58b0af8caa7d3439f62903efa02e8
REF-0183,VERTICAL_HOSPITAL,CMAR,US-WEST,43531.24,4.035,87.461,13,0.602929,0.730614,1.12,254821888.33,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,72980ee685a367b3c4468081a4bdeba70c8b2dd3279d93fae13214ea97c90d38
REF-0184,WATER_TREATMENT,CMAR,US-WEST,0.0,4.977,123.933,4,0.644271,0.639028,1.12,144326899.05,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1367d2df0552ce8502f7a8577c7fabfdd5a64c660310ceba4fdfce8572f03635
REF-0185,RAIL_STATION,CMAR,US-WEST,0.0,15.273,60.387,7,0.622849,0.638795,1.12,183359535.69,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6a5c24a3beac969af3ab8e5f02881b34d740414798e7783e9c373ce6ec18a84a
REF-0186,DATA_CENTER,CMAR,US-WEST,39667.745,5.127,149.445,4,0.5348,0.871868,1.12,196833308.7,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d53a6d3d8544f571aa8ba4ec18915059ca99dde75de82e2cd894c12a6c0be1f
REF-0187,AIRPORT_TERMINAL,EPCM,US-WEST,28573.833,2.632,80.15,2,0.237125,0.813357,1.12,183336382.35,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,27baf11d1d9356335f25a6ed40c3d59538b54925ff7f169cd994102cb819b642
REF-0188,HIGHWAY_CORRIDOR,EPCM,US-WEST,9160.385,12.01,70.093,6,0.259,0.720601,1.12,138973902.43,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,76b5f74696e4d5881eb579bdd3966134ec3b36bc0ff65cc6643a012fe57afc19
REF-0189,VERTICAL_HOSPITAL,EPCM,US-WEST,42248.631,0.0,72.75,11,0.695463,0.766982,1.12,221221898.72,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8e31dea6f392e36637e59b1e446ae281d5f2800f3683bc47e1a6319003553281
REF-0190,WATER_TREATMENT,EPCM,US-WEST,12969.729,4.112,150.194,3,0.545148,0.44509,1.12,145322147.0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,59bdf4826cb5f44bd380ee87739d5887875e84faab6c8776cf8f33e3ece9bf52
REF-0191,RAIL_STATION,EPCM,US-WEST,0.0,16.949,82.848,1,0.341485,0.625072,1.12,168247550.17,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,51957f5fdcd8a0514ca68e7637eddcb969409d186f45199286e3adccc06fa96e
REF-0192,DATA_CENTER,EPCM,US-WEST,27960.022,1.793,139.134,2,0.682925,0.86121,1.12,184611164.52,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a5509d09c19dfc175074b0c6a8c7fbad5d72050f44febd5a93d5812f94dcb4d
REF-0193,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-NORTHEAST,53093.207,6.344,76.093,5,0.933072,0.782396,1.18,270767022.81,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fdfaead39bcfc6a9f0e5130636a27d8ddafa043da96b973417ec74850a2eadf0
REF-0194,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-NORTHEAST,9274.8,23.006,97.195,1,0.850416,0.35,1.18,207231980.02,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a98bc68f45c75dd1426f70398856557157e85da5963d2918eb6b86bb157852cd
REF-0195,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-NORTHEAST,15871.654,7.356,47.679,14,0.177885,0.495822,1.18,200968753.97,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e472980c5774b9dca9c7bfe3ec60c8e75d78b03037f7256c6655d65f90b5cca1
REF-0196,WATER_TREATMENT,DESIGN_BID_BUILD,US-NORTHEAST,12196.519,0.0,125.602,5,0.494037,0.356118,1.18,150380398.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cdc580cf6b4fd81cf073ef98515d345e7cbf892768fad6d075ad4c9161f0c264
REF-0197,RAIL_STATION,DESIGN_BID_BUILD,US-NORTHEAST,17268.223,24.913,31.094,4,0.430162,0.622442,1.18,228410197.57,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b8636bb579f4b2542bebaac78017a757d676618eef9bfcca0e599cf60055b09b
REF-0198,DATA_CENTER,DESIGN_BID_BUILD,US-NORTHEAST,31767.375,0.0,147.223,6,0.892856,0.778203,1.18,202253656.39,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c0f691c3665b935159897cad17be0c6f1d456745a9cedcb47eefd7f68c47de73
REF-0199,AIRPORT_TERMINAL,DESIGN_BUILD,US-NORTHEAST,39046.179,0.0,63.991,6,0.465863,0.99,1.18,206640185.83,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fe411b42c6d6d8edbd87c0b7f49b845042789bb35d08be18fa50a5aae5dfb2b3
REF-0200,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-NORTHEAST,24843.966,10.122,69.862,5,0.179961,0.640153,1.18,154357350.94,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0fab717318bd53f70580f71c5a7e75f5e22ed6301e743e5de5af87a1a815dcb0
REF-0201,VERTICAL_HOSPITAL,DESIGN_BUILD,US-NORTHEAST,36049.512,0.0,18.646,11,0.67091,0.940909,1.18,214324312.88,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c73e7aaddeccfeb93c9e2ea2dfa917d5898dd601b3c412be81d1203c0228f0ea
REF-0202,WATER_TREATMENT,DESIGN_BUILD,US-NORTHEAST,10964.191,1.889,77.271,1,0.121438,0.35,1.18,91980168.04,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,399d4a8fbca610a9bcc3c803d0f602b84b53270cdd296e69b238e65a429cffee
REF-0203,RAIL_STATION,DESIGN_BUILD,US-NORTHEAST,0.0,12.631,39.932,3,0.745867,0.541064,1.18,185595953.7,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,911456c61028050a40cf35122e2f84231bd0d09dbca4ec57aa9312f28ca99798
REF-0204,DATA_CENTER,DESIGN_BUILD,US-NORTHEAST,46473.014,4.299,148.743,1,0.129173,0.92267,1.18,170158558.31,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bde8389f78fc950a37acb92792854de6adcbbb100b7d44c30fa790f47bd5fa26
REF-0205,AIRPORT_TERMINAL,CMAR,US-NORTHEAST,43490.344,0.664,35.717,4,0.552785,0.702778,1.18,200664126.83,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d06d4a995bf4dbcf014fd8774c163685ecba834084becd140ea217bc5024c142
REF-0206,HIGHWAY_CORRIDOR,CMAR,US-NORTHEAST,0.0,15.525,68.893,4,0.552097,0.641783,1.18,151675604.87,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6c11a03c11f07cfe2238d721a9ef57cc31d42ea1283152eed99cf44373f1b4e6
REF-0207,VERTICAL_HOSPITAL,CMAR,US-NORTHEAST,49143.485,0.0,52.397,10,0.678766,0.823885,1.18,229117438.52,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d870e5ce290a94ba08f2944dd1d1ed253cd8b4cbd8e4412db1d5dc11b9c1e8a7
REF-0208,WATER_TREATMENT,CMAR,US-NORTHEAST,606.149,0.0,97.215,6,0.709389,0.932086,1.18,142225667.92,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b21fb964dc213e25a05a557b216c64a042c1d4537604486f028fc4c8e15217ad
REF-0209,RAIL_STATION,CMAR,US-NORTHEAST,5147.539,31.381,41.289,1,0.330727,0.785532,1.18,224102439.85,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a7a5faf63f546801e9699c24efa1f082410e6c8dabe517d725dbf0b307b1ba87
REF-0210,DATA_CENTER,CMAR,US-NORTHEAST,41425.246,0.0,117.978,4,0.164981,0.500318,1.18,160701156.5,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3f2dc5316b48a7a48fc33412aafe7935ed9da6e9b605596272fb738d80f3fc42
REF-0211,AIRPORT_TERMINAL,EPCM,US-NORTHEAST,31610.284,9.972,37.276,3,0.361056,0.735673,1.18,207875803.1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31321ad47636ec02441b413c9d0e0f1499183f8d3d424c532a254a3886a174c0
REF-0212,HIGHWAY_CORRIDOR,EPCM,US-NORTHEAST,32926.183,27.502,65.664,7,0.333639,0.519591,1.18,230571722.62,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,588a25d80d616de5a341690a2f67e955623a1106720149dffa1d9d0f64f825fc
REF-0213,VERTICAL_HOSPITAL,EPCM,US-NORTHEAST,34237.137,0.0,89.229,14,0.310764,0.881879,1.18,215244657.59,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52251635a3192a9498c4e878867e69fadb3934efdb5a76252ce2b2431b52d89d
REF-0214,WATER_TREATMENT,EPCM,US-NORTHEAST,0.0,5.629,152.38,3,0.461926,0.819748,1.18,141927821.62,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,60aa3a447edfd5cbfb6d1845a857054c97d65aa2d091be5eead778fcdf12334f
REF-0215,RAIL_STATION,EPCM,US-NORTHEAST,1989.193,18.882,71.571,6,0.427911,0.9682,1.18,200136177.98,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4dc6dbc3a7aadc5e72c4c1de0bc5d8842aef5d9db9918de0b5aa03556e7c7e1b
