reference_project_id,final_cost_usd,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0192,229857605.6,710.125,0.24509,0.147214,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a26159df1c0545a9dd294f2a930af07710a0a6a67dba721a171706412b80866e
REF-0193,320360046.26,873.639,0.183158,0.307843,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2a659b56abc9333a3006d24db48b174f5162d7d45f04678ec28b304d98f61666
REF-0194,254167014.54,676.386,0.226485,0.212161,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,939485ef09429efa621936ad2b7622bb5c5f572792e926bab6672d086cb62f64
REF-0195,347446834.62,742.424,0.72886,0.559714,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,484b95e6f444548ab3e088064072e4cfd828bd1024df593ccbaa886e38538844
REF-0196,179069729.15,556.6,0.190778,0.169328,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b7934da7e2f02ba2049b56de48e73836e65470761fe56b06ce595862f4d41b81
REF-0197,263901835.82,660.444,0.155386,0.146604,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48a995df0c9df0efd12d5905cabf622e5d7ff81c24388df0758267fd86f34e81
REF-0198,259222203.25,782.873,0.281669,0.260666,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2eb90b8371d5d9236ff8ed171071d14caa1114865f3cf3abc3a576dfca65ae91
REF-0199,228536215.12,544.734,0.105962,0.012516,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,61251a26f2791b66d938f04ad91d4c573ed20450133c180e41ec9451a2b4f182
REF-0200,163786291.91,602.998,0.061085,0.15076,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f381275a04b03eb3c37e7549d118da1ab3c2da0430a1dd164a9d2a09728c7b23
REF-0201,273584022.15,642.94,0.276496,0.112352,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,09af1455b31dbe46927f8a115aa08179b508e082b01cb43c3dfcb05ffe24c31d
REF-0202,94746100.6,409.605,0.030071,0.055683,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,133b4724bb03676fc14e88e9aa478b6d19576fd8637d69520d29572020440d3f
REF-0203,218603526.7,584.971,0.177846,0.263436,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,470c0da22a31f7246a71736cf34cbe24122341ec6117db4788d38453b0178531
REF-0204,180948897.17,620.62,0.063413,0.1284,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3845d7c20fab7641b3281ad31873edf9f4ad36cbd9f1298da4d74cc84aa61835
REF-0205,231678254.46,691.691,0.154557,0.228581,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2a1bcce93572d004fc0b4fcd30bc81f33edd4bc9ec3de501b241f64619a4d1e7
REF-0206,195293696.51,501.821,0.287575,0.236011,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3964d9240b51fd8abf3339939d8848af8f8a50a1e8e471a9c34b615774cd6c41
REF-0207,276234533.34,722.221,0.205646,0.116261,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3012c8a3a87ee75e859d235658fca1e4ced3dba45b1c453e593535859771c623
REF-0208,175570401.36,532.777,0.234449,0.250651,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,569c702c6722a82a4f495722769487d83372bd1e9bef9d31525b0bab171424c5
REF-0209,211623736.32,546.894,-0.055683,0.03775,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,023daac2f69ee7cb24aafc506c334807942bde0d3479042802679d53d71a8d4e
REF-0210,171748360.54,641.943,0.068744,0.144283,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9e32c70c614290ed144ca339c1a820746b967bd32fece86a73ffc6663dafa3e0
REF-0211,231619192.53,685.06,0.114219,0.227707,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,61d5bc85a7387e6872ef0a22c40de6e522558d656ed1fa6a8bda37c7df50b509
REF-0212,239568504.99,658.743,0.039019,0.176327,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e4246dc6c914ac77436066c1e9f96a2fad5d09cc71b0da86e3ca247aab89ea49
REF-0213,238600355.56,572.13,0.108508,0.158157,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a2adb295fa812b64bdafefbbea29d49da772e02c046931de58410107770dea0d
REF-0214,167990947.64,466.358,0.183636,0.243623,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c7218badbf9571fab02ef0d12968436a4c6dd27a8aaf902cb353da290d2f367b
REF-0215,241573686.19,514.002,0.207047,0.19814,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,15b0f6e5a2a423b75fe59c549441c7496d39142a9956d3d7abafd063db291f13
REF-0216,230638543.64,670.125,0.125818,0.236392,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a08774e6a6d1c8ddd517db0dbdf648fab57ef6fbe9230f503295b516f3ad897
REF-0217,181559217.24,635.629,0.123408,0.1093,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b7213c20931b14090066a91af723805070a19e5e70d47f18c70cfba54e3f92b6
REF-0218,156606743.33,582.834,0.245409,0.133918,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a3baa99e9a69ebd9c8caded115229aadccfa4fd625273adb90367f1e446a7b1d
REF-0219,253966608.4,754.126,0.23869,0.234248,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3c61e1e9660e767718b071f698292a29e082f9c1cee87016a5029675a0e2483
REF-0220,181582081.92,755.11,0.10653,0.266963,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ca508c67817a693f60e5fdc7bd6b79c36f0dfd87cab7c4b9200a3ea59f65b79
REF-0221,166265519.46,507.389,0.116331,0.107836,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1f745796210b12e140169a8f0e75abd71a3353bc2b4b2680063fe3e8461b9940
REF-0222,230710382.84,690.791,0.319909,0.214043,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed4a64201d3e2054221d35154fb48cc065d80bed06430d437564af111747794d
REF-0223,140576874.17,553.785,0.044313,0.064971,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,69db876f33c115f3b6b882be94e3db164445c1405965ddeae8be0a4310ae892a
REF-0224,124050868.17,407.804,-0.001289,0.126531,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31a7d0c075a3837d520e1763ab7b3c3663e3dab1241b4770cfd2dc72b5566ea3
REF-0225,196013268.46,623.113,0.091515,0.083675,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b23eda7567f535c346ffcae6f552d007a27ee764dffea0a0c85e79c95f1ecdac
REF-0226,118578342.84,484.617,-0.000708,0.124401,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b22da1ea619e9d3ffdc3edd1f6d874e3d5fc38030a4ceb66e99b159b1118cf19
REF-0227,181847602.69,663.049,0.09596,0.186135,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da32bb148809da4f5f6da2afa4a48fb4b45eed85a4f3d26b5aa47c407d6e3790
REF-0228,157718510.12,634.409,0.071048,0.062662,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,98ddffa520e23c9fe58f4a720e60134a92349e12643013a6735e943ec5483782
REF-0229,169843860.26,548.551,0.161251,0.05898,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,490cd62318eaa9916dbebdf99b295c8a1fd5901d60f790c6df2f21892fc28ebf
REF-0230,162148533.51,788.607,0.155397,0.187661,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cff119f2f2fa311ce4b37267e0e4f0623e0d3de52a227c464e59bf82a459cb60
REF-0231,235028471.44,742.224,0.11561,0.13144,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6c181bf057b8cfcaf00e3b73c96a0f0e8046c44cb1f59ee050baf427a400ee12
REF-0232,178966770.0,496.884,0.221392,0.22991,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a23a84441ea240f748900195f133530f8c4183ca19eb134d1ee525054b9612f1
REF-0233,118908385.79,544.638,0.055213,0.065828,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5251d6b45ca1f811c89a5fb2eff528d0f15355d17f15b12ab96b356faef5a2be
REF-0234,158174493.41,622.92,0.085416,0.197923,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2ad97d87218ab6f488a909786caf4949a9c361e1fb58975957c60b2e7fa006f
REF-0235,221109053.41,808.068,0.141785,0.256716,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ab45f005469da8da0a8e8d693896cebcd0a55dfc759d8b19cbe27e47556df5b
REF-0236,234369674.77,847.67,0.291016,0.237474,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,94a0fed0296624ebc46c75e0299de98889b9ba6d63fc252068f0b01cd55c9ba0
REF-0237,234140422.91,566.854,0.159513,0.051676,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,54ef718a42d85641b375e7b399f22cb3c696c10380c3e0ea015ccfd5924c3001
REF-0238,114609647.5,366.33,0.114831,0.103405,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a96e68709227270f7aac498ec382fb9118bf6c6c07d954fcd94667b722748bb1
REF-0239,279945526.84,472.729,0.737076,0.342981,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,56109b0ff10e3dd3683fbd48d46184d453b3ef074af565eb18a6f99a946b7848
REF-0240,189871646.09,770.052,0.106394,0.220367,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,623c3423dd37df6410fcb1767470c255a4c37be6b03850dad171fee3027394d2
REF-0241,216475839.52,806.494,0.143806,0.193038,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b538810f1e2396e861fd9a35da5ba0a049791d5c05571262e3eb925eb06311cd
REF-0242,154460670.01,552.593,0.149094,0.07718,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6cac489ccb475ffe5bf0a57905b88fbf6384337b1938364214fbcd5985d61af6
REF-0243,315563364.31,1020.679,0.588903,0.646257,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ed33116899b60e7f0f413d56da3e541cbd9f5f734daf91982ad222d855731ab
REF-0244,127484360.47,448.932,0.10454,0.151108,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,190fe556584eae1387944b03a1b9a7d1a1f37874c0d06c06b843561fa88d4c4a
REF-0245,236342277.79,937.663,0.47496,0.723645,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c4f9d4441714a1247f40c0bead2073e21ffa3fd88f43042e1f69bd2bc91ce523
REF-0246,197543660.75,733.23,0.147332,0.198088,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a3658a0550bdeee98c75114cbff33c4422100480b685eb9e4d126428b99d537e
REF-0247,176515181.01,640.75,0.146076,0.154505,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e28f4050a4d389b39db6face47b92a02cc6fa8990595de3cadc535c3d6935eff
REF-0248,265387683.23,819.891,0.551132,0.399131,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,571d41d34d26bf4175cad79787f64667d40e5ba5187009aee9ecdcb119853e57
REF-0249,183147025.68,530.977,0.162242,0.068365,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0486496f406b540c78bf3dab1c1206438bf976d8a83dab61ebf4c322d3c34a0
REF-0250,125672285.06,576.154,0.141472,0.134161,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3829c94840a617ff35abc274c45d82cb0ed79863715f53d4e265efb71fed66c
REF-0251,245910853.84,784.02,0.192553,0.232736,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d4320a66825dcbf2816cc5e1f7fffc851306cc1276fa9032224bcc58f24f1715
REF-0252,142838991.82,601.665,0.103427,0.035567,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b49ce949573a2dcd4e73faeceaca3ff92e4cc540d796c2b4c6204c99c7f8fdc
REF-0253,178226625.48,762.762,0.046222,0.288449,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f6638abd0fc83bca9e5803511377c331b2b67cfe360a03040a0326580ca9392
REF-0254,157829537.1,510.366,0.158741,0.129127,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fd80902cbf4b8cb674719906ca659c05fe27b081fa47619f05dcffd058990d8a
REF-0255,185448513.09,726.376,0.03392,0.10224,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb0229a1efe017b1a19877c0b0b2994e5f557690235d90eca52e4b61ed0bf70d
REF-0256,129859127.57,610.596,0.17395,0.154246,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b68e31f9bce907fffcf9c441acdcee835b57d387ecb10b06d6505c3726e4f688
REF-0257,143735623.01,452.863,0.054765,0.010856,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5c4baeb1867ee6520ae5139262425e5bf9a58a4a40fc1ab2c6e9c78f8f956056
REF-0258,173873198.93,797.463,0.196335,0.165882,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a3acad497efc7bd381c8a7b795913066ef542de44612e04781efb90858428496
REF-0259,215629291.88,754.777,0.216642,0.186757,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d8c3983597e0a02892f9cf1fe555c228bd949eecbc8f49f37d25bd825a0f9e2c
REF-0260,186962695.89,705.021,0.188098,0.291247,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,855253bf0dcaa322c392e0936ac9b5704b864054322ca238956a1c6dd8ca71cc
REF-0261,218985933.42,786.853,0.200518,0.246993,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a7be43b95e8a6910853ba984b5d79ec77461689f96725a94d084d47324717dba
REF-0262,131481423.46,387.8,0.12273,0.089327,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1c2d5ae9e5b71b2c77f45094349e7b85804b1a7dc4aeb0d21e4c29ce537eba02
REF-0263,219596912.56,432.624,0.287197,-0.023423,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,732c0edbde9b3d69bcfd3de52bc89013755f7bbcfe677e4289bb6b45ec51cf24
REF-0264,208379052.56,533.129,0.216644,-0.042856,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,26a226b333af91751d3b45ad4b5ffab26d9d285826d1c3502822efd9ad804c92
REF-0265,262106378.61,633.825,0.192565,0.117857,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,69da76f81b9c0a02b4cb268f487c11ed2f6801a725227474fe9f08925327cb1d
REF-0266,300382680.75,914.614,0.26008,0.256339,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,71419099b68de8284c9391c5f69c13dc1cede5442f18ce8228c58b19dd24f833
REF-0267,281034334.69,536.165,0.231246,0.072331,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e252036f70277141d62e35262cba59cc866ee68a88ba1c51190c57ef8cbfc886
REF-0268,206547971.11,554.942,0.188911,0.071318,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,33f74ae3e618f9d907b4152f399eda9500420ef8659e068d3938273cc60305b3
REF-0269,352376492.41,780.181,0.731566,0.54186,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,534c5b4e7f7bd3f6cd9ba22306e547d8c56479802c634d25a46532949fb00f9c
REF-0270,178808122.51,455.94,0.013143,0.004272,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e26db34adb9b9e35ef289773d86a72de867dbc4cae96bf8cad544fc482a51cfd
REF-0271,180092288.57,653.592,0.052807,0.124944,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de595d77bafe471d4a896aac6d4d59ed27e88eeffd47028d42c2bfa53d82ccbe
REF-0272,130919552.6,482.16,-0.042045,0.06437,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a9c32c09c111dbc3aed559815ddca785208fbfa7caad73b47f3a6dd1c6cf6891
REF-0273,246245017.65,661.405,0.132487,0.061645,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,047ee512be45994fc46eaf6c8698cc1054746308f727d5a4276cb7e4f29a503a
REF-0274,144968579.1,543.455,0.141034,0.153832,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0ffee4e58478a6dddae3d934198637f1681cebd5e7d82ae88eacd8b1ec8eac22
REF-0275,218354337.22,677.313,0.122067,0.20091,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e722d994433428484278879e21e4fb561476ca2c3576a676b139b67f135bec41
REF-0276,218315898.07,759.954,0.153143,0.127528,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c55515433ea464017487e45c5ac36e3caa91351b0977bbaac79d7acbd6d7492
REF-0277,238145492.68,691.384,0.189851,0.217225,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a5bd5c2021f3146c116ce74da277ec42699f69df43b2c82e73fec5ed3bd66496
REF-0278,197433455.18,712.926,0.249026,0.200213,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,41d29f9958bd1262cd4fe492dde5aa1e752b961619e5d5ad62b433a1a18cae62
REF-0279,259902174.95,713.054,0.182144,0.192397,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3b2e861854416e26555d2c1b482af17ca5ad8ed9961eb32ab781d86a714b9680
REF-0280,189929528.07,506.916,0.099541,0.170707,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f2071338e54d97b11b60cd8f2883479f8fe424f02a783ae70ea8eb1844019bb8
REF-0281,203658282.34,612.986,0.12251,0.133061,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,939bdd90d414a59eb4a7c9be87eedf88b4f1364b25a34bfdb48d4ea4cb81cfc9
REF-0282,247281767.04,802.524,0.123084,0.206803,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9b18e0b5e2f7b0129a9adefff4a4a13a3f89a7d0cd76573e93c4e1676183b851
REF-0283,287575798.62,777.968,0.289722,0.217477,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,10d73e9c609642004fab4960a1c51cc26b62ffe21416fed5f7f13f2ef086b0ae
REF-0284,164030608.16,492.916,0.091608,0.13314,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,692aa6bd32713411b529d15e2f8d80855a06c31d68e98909911016f4beb4036b
REF-0285,248122293.51,654.623,0.26147,0.228185,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2bc039dcef4196f317afb401372aa24acb10aaba1356e42215d9231aa9d510ca
REF-0286,136889527.88,331.402,0.09565,0.138838,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d26f6a52c8c3f510e07fd6ad8ff2f4f38d165de0ac2eb299d86583ee4f1500c9
REF-0287,151945603.96,373.645,0.155306,0.067557,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7a4ae817f3b500b3d5df419833c21d341a2fbdd81cb3ab670150f2e9b8b7f0c6
