reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,final_cost_usd,baseline_duration_days,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0125,RAIL_STATION,DESIGN_BID_BUILD,US-SOUTHEAST,12153.18,21.081,25.452,3,0.740883,0.727265,0.94,179473134.54,226250788.8,625,766.615,0.260639,0.226583,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d029ee789a53351a44ab6475a02ef37dcee010444d5661add113ea8ac343df4d
REF-0126,DATA_CENTER,DESIGN_BID_BUILD,US-SOUTHEAST,43644.732,3.165,145.997,9,0.579743,0.868821,0.94,198886705.22,243224423.33,609,667.422,0.22293,0.09593,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc55f23afdba9eed962a42f777489e956e42a0cef3e457c70c2af8effbbb6a6d
REF-0127,AIRPORT_TERMINAL,DESIGN_BUILD,US-SOUTHEAST,50065.821,5.688,52.92,8,0.672565,0.57664,0.94,183189225.22,203037001.2,661,799.389,0.108346,0.209364,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f7f311e77c85db4ffbfda973bc2066e235c506dab035888c1432d43856b2cf6f
REF-0128,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-SOUTHEAST,19619.681,22.427,70.254,7,0.749978,0.78653,0.94,163030018.75,192086949.02,616,742.656,0.178231,0.205611,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,379d6d0b6a99e64f31dc3ee9b770b391371a959e6b1e540d6e963802646ade59
REF-0129,VERTICAL_HOSPITAL,DESIGN_BUILD,US-SOUTHEAST,55180.075,4.31,45.971,12,0.651581,0.742147,0.94,206900069.62,325830840.4,624,862.214,0.574822,0.381753,RED,True,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7424a3d5c2ffc524ce8e92da0ae828c25f562cae96ee80a171878ef3c7522650
REF-0130,WATER_TREATMENT,DESIGN_BUILD,US-SOUTHEAST,18284.671,0.0,127.642,3,0.915116,0.798956,0.94,136871673.56,151742962.9,563,679.391,0.108651,0.206734,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,727d8b0525aab1318161f2dc68406afb3401a0a9422dbfe5ce42d2565abdb751
REF-0131,RAIL_STATION,DESIGN_BUILD,US-SOUTHEAST,2719.533,16.352,72.042,5,0.77593,0.836912,0.94,159314692.57,278800712.0,508,880.981,0.75,0.734215,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,42a64ee368092e580f28d2a8a5e8e37aa5dcc7fefa16bcf74ac9bc9956416674
REF-0132,DATA_CENTER,DESIGN_BUILD,US-SOUTHEAST,48582.884,0.0,130.72,5,0.930742,0.906528,0.94,178995742.28,183167729.04,677,825.674,0.023308,0.219608,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1db7c76589db65602fbfd38edd05ff0b69bf223843936b1f73564d5a72e5497e
REF-0133,AIRPORT_TERMINAL,CMAR,US-SOUTHEAST,37593.767,1.478,73.99,1,0.934217,0.404251,0.94,172235969.56,220370859.79,611,777.273,0.279471,0.272133,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,25d308f14ba662877286f7f2cb5e8ac867468bebaba734a15450b56867298c92
REF-0134,HIGHWAY_CORRIDOR,CMAR,US-SOUTHEAST,0.0,15.89,39.076,3,0.331338,0.690467,0.94,123548325.02,190513486.31,296,519.998,0.542016,0.756749,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,03791e362a1122c0d0f76eedccc4358a56e986b1590def8c552b9d18952e3079
REF-0135,VERTICAL_HOSPITAL,CMAR,US-SOUTHEAST,32981.333,0.0,70.564,10,0.168561,0.791503,0.94,158112541.45,170059572.19,524,477.917,0.07556,-0.087946,GREEN,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c6827fc679822fff3669cfe970fd34cf031d86fc06b5495936e7e8e89d35ee5f
REF-0136,WATER_TREATMENT,CMAR,US-SOUTHEAST,18964.355,7.221,119.142,4,0.557242,0.496899,0.94,126724736.27,145575767.0,554,664.079,0.148756,0.198699,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48678c624fc0764950ca4dc8c4400b48de697f3b25f9bc01382c1a9c3953d25d
REF-0137,RAIL_STATION,CMAR,US-SOUTHEAST,4367.85,21.499,54.409,9,0.614075,0.834864,0.94,187638351.89,203274683.61,474,581.003,0.083332,0.225746,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,46a506664830f052b3c4bf989319086b04cdec4498ae46ac4b4f2b4983912f07
REF-0138,DATA_CENTER,CMAR,US-SOUTHEAST,47040.033,7.492,122.452,2,0.451097,0.764516,0.94,163993766.58,193788450.37,572,588.443,0.181682,0.028747,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c7011a615d2becff891b94c441a187c540be668147fbd1fe31e11253ed8176d
REF-0139,AIRPORT_TERMINAL,EPCM,US-SOUTHEAST,31234.187,9.851,63.341,3,0.621431,0.640422,0.94,170961226.22,215432715.33,592,705.468,0.260126,0.191668,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4849cc60f617ae74a7865dcd2b9c2d16444b84c9a1f5556cdf20a3dc2df5d9b7
REF-0140,HIGHWAY_CORRIDOR,EPCM,US-SOUTHEAST,9629.433,16.302,96.999,1,0.305438,0.59717,0.94,133471967.9,156771508.89,442,492.516,0.174565,0.11429,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8da4e9b2a3940399b70666649c89a7830a864a50a332a146ef733b25a4bdc67a
REF-0141,VERTICAL_HOSPITAL,EPCM,US-SOUTHEAST,39371.479,1.038,42.849,13,0.48099,0.957038,0.94,195953234.7,217071698.04,584,622.884,0.107773,0.066583,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,877f99f367079a7951876c3acc1ae6f5df28ac364e06f3b8ec0984a56ce423c6
REF-0142,WATER_TREATMENT,EPCM,US-SOUTHEAST,0.0,0.0,146.866,4,0.232203,0.63202,0.94,88122484.79,101825788.35,308,332.026,0.155503,0.078007,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b403c9c015d27674c722658e22b0b99ac32ce0a96f5e7e9c4d390e00c77dbac1
REF-0143,RAIL_STATION,EPCM,US-SOUTHEAST,15355.7,28.431,58.225,2,0.579027,0.762786,0.94,194879742.0,224143659.74,631,720.764,0.150164,0.142257,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,15e39d205f2b17bf3432ec655e46e82317e20fe6bdb592b46a05e1020c825322
REF-0144,DATA_CENTER,EPCM,US-SOUTHEAST,44747.512,0.0,126.749,7,0.490563,0.70944,0.94,158520020.35,191430837.2,619,668.191,0.207613,0.079469,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a88ffed6775fde3c10af701f048216aa6d3e4a3cba58bf743d5731869b80fc5
REF-0145,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-MIDWEST,84880.603,0.0,65.555,4,0.49491,0.35,0.91,200067779.68,240516487.5,711,810.187,0.202175,0.139504,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b46b3ee803b3f848aa3f283705837ab52abcd2a0a10132ac5461ece78a6efe3e
REF-0146,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-MIDWEST,0.0,22.65,103.495,4,0.303161,0.792314,0.91,134585005.31,156665946.58,401,425.93,0.164067,0.062169,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dbe4b10357e3b64e85efb512dbbd83b1317eaedcbab5c89a2bb97aaa96baf991
REF-0147,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-MIDWEST,38636.794,2.342,47.297,9,0.247173,0.843873,0.91,167068869.1,193966074.66,573,564.443,0.160995,-0.014934,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f53f9778df9db7c2074bb058570182cbc5a8ab518c8ffc2ef9ae4e8e3d0c145a
REF-0148,WATER_TREATMENT,DESIGN_BID_BUILD,US-MIDWEST,6191.87,1.443,172.615,5,0.546439,0.701004,0.91,133993879.72,150778601.09,483,620.165,0.125265,0.283986,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2ba946817ae626d2f4ba9a7b9f0ab0b2f36917e108784fe901cabdfff09ac0f0
REF-0149,RAIL_STATION,DESIGN_BID_BUILD,US-MIDWEST,26210.982,21.678,116.839,5,0.431314,0.64984,0.91,184896743.8,227227795.06,595,686.827,0.228944,0.154331,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f220110fecec0cc214ae85bc8c6d607a683ddd282bda22f74b5019d381e0c899
REF-0150,DATA_CENTER,DESIGN_BID_BUILD,US-MIDWEST,54514.973,2.368,93.506,4,0.149313,0.857695,0.91,156842638.29,175269358.98,547,584.645,0.117485,0.068821,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b39cc8fc49c3aac5cc84abf441518f83affac5580d17b3024e7c19ef9d669f1
REF-0151,AIRPORT_TERMINAL,DESIGN_BUILD,US-MIDWEST,53055.972,1.259,29.977,2,0.206756,0.637107,0.91,147998863.3,156521307.76,557,661.733,0.057585,0.18803,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8b6d6dc42b422fe5f7d6c80dee66c265a49ec588c8259dc09d2c49332c6f90d
REF-0152,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-MIDWEST,25633.626,9.212,54.639,6,0.652903,0.946345,0.91,133110084.68,161703965.18,548,644.746,0.214814,0.176543,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0af47cfb7686c29cb6df0417b1bd08ab5db9436d4f694c64a3895ed04f6879c9
REF-0153,VERTICAL_HOSPITAL,DESIGN_BUILD,US-MIDWEST,51892.087,2.837,29.633,12,0.431315,0.957104,0.91,182646266.16,191652614.3,633,669.527,0.04931,0.057705,GREEN,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6591067e0213310a6693e6f829889e0cdd68bb3f1616c9f49693e2fbf91dd326
REF-0154,WATER_TREATMENT,DESIGN_BUILD,US-MIDWEST,0.0,2.698,120.871,2,0.483346,0.838237,0.91,96255092.3,109609026.07,400,488.902,0.138735,0.222256,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8f1e991b0de01e214649aecca359add3fae2985b80a8b6adbde0ca0f68c5e59a
REF-0155,RAIL_STATION,DESIGN_BUILD,US-MIDWEST,14622.032,21.242,112.756,4,0.344055,0.678129,0.91,162148733.76,166846625.19,533,584.496,0.028973,0.096615,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,268996fefeee7fa4ee03f5d043182751e1172c8e29d7b0b73bdc85e3b89dc3fa
REF-0156,DATA_CENTER,DESIGN_BUILD,US-MIDWEST,36110.393,0.0,101.945,1,0.586257,0.819362,0.91,122207471.81,128450729.67,558,669.439,0.051087,0.199712,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0c1431ff7c5d3e499cf307c65c3899c539bea863a91e091dd622b10c1db9c2e0
REF-0157,AIRPORT_TERMINAL,CMAR,US-MIDWEST,30189.812,3.287,91.404,3,0.72025,0.78183,0.91,161364447.89,195771447.88,547,638.048,0.213225,0.166449,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a5cbdf115845d513cbccd3009a90f30a62e62df1957409e9e4fe2cbb15ea73a0
REF-0158,HIGHWAY_CORRIDOR,CMAR,US-MIDWEST,0.0,17.017,24.257,1,0.337571,0.548183,0.91,95314311.44,110957602.23,308,306.469,0.164123,-0.00497,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3c5396bac0bef93ec3085b403fd2187eaaf4e8a6481f79fa689382e5800030c
REF-0159,VERTICAL_HOSPITAL,CMAR,US-MIDWEST,44016.098,0.0,67.324,7,0.658437,0.761632,0.91,165351653.96,190802325.67,620,736.949,0.153918,0.188627,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e5e38ab9166c19afc0f4f5896de5a9d28d979e72693f5a8eabda3f936b0ccd71
REF-0160,WATER_TREATMENT,CMAR,US-MIDWEST,0.0,0.0,131.579,5,0.64582,0.484523,0.91,106432909.99,122253347.58,334,413.62,0.148642,0.238383,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c23217d9d2dcb60c9f5db435f380f62e195bfe2699c897ad320babff5c27fb8
REF-0161,RAIL_STATION,CMAR,US-MIDWEST,25517.823,21.785,35.654,3,0.675095,0.98702,0.91,181166279.52,207925463.61,633,711.795,0.147705,0.124479,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,57ebcde9973e52750a7925d3597d44e42b0c9d1bdc306cb419b21fd062a3b587
REF-0162,DATA_CENTER,CMAR,US-MIDWEST,55097.24,3.848,88.224,5,0.168938,0.6914,0.91,146501965.28,145793302.32,554,606.994,-0.004837,0.095658,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,790120072acd3f0f8f92cc56804352701d445640cf3dcd260abfe8ada24c9007
REF-0163,AIRPORT_TERMINAL,EPCM,US-MIDWEST,14720.69,0.0,60.785,2,0.79327,0.571434,0.91,152438165.93,184776774.26,430,500.055,0.212142,0.162919,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5c3b61613b87e04dad4780403429b15d594e6e310d5ba6a40cc9d94176d6d74b
REF-0164,HIGHWAY_CORRIDOR,EPCM,US-MIDWEST,6916.798,10.914,55.643,6,0.685305,0.773651,0.91,127755716.02,152329062.51,468,576.986,0.192346,0.232877,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5559a019525e1b2dc93b7f26e04c3014f45b0d0a8b012ca4a772d5666cb52d2d
REF-0165,VERTICAL_HOSPITAL,EPCM,US-MIDWEST,40081.399,0.0,56.266,17,0.175234,0.699441,0.91,178015422.25,198525891.49,540,571.867,0.115217,0.059014,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9223506b7af786cfcdd1158f3c3483e703b38da665e441fc8f1dcbf6507acb33
REF-0166,WATER_TREATMENT,EPCM,US-MIDWEST,24620.235,1.754,101.646,5,0.273862,0.919776,0.91,110759035.45,121656942.73,504,539.587,0.098393,0.07061,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de139eefb3b52b196be9fcca13d66d5d2b24d31a8cbf3c6c24dda6d52d3c82bd
REF-0167,RAIL_STATION,EPCM,US-MIDWEST,6508.799,19.038,43.482,5,0.32859,0.758459,0.91,141967392.03,197579204.61,451,707.224,0.391722,0.568123,RED,True,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f68ff10b13e54f9340cf09b84f350b41a63548f99c82cef314e41d151362ac67
REF-0168,DATA_CENTER,EPCM,US-MIDWEST,59225.824,4.764,117.488,7,0.718163,0.615752,0.91,177865237.93,209902225.48,634,748.898,0.180119,0.181227,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9f313589159fcbfd7c59f86960c27e3c19cf10e65cb5e6a948358f0b84064a67
REF-0169,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,57480.284,0.0,35.501,2,0.550923,0.75748,1.12,211083385.82,245577472.17,642,790.361,0.163415,0.231092,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff53db57ff088c18b00da6afc4581a4074bf657e15407bb44bc40fcb0627b87f
REF-0170,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,6257.61,15.035,1.0,10,0.28335,0.922725,1.12,135409769.79,153258939.37,452,505.089,0.131816,0.117453,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8450cfef0269653a7146ce0cc1a19de838b047f344be9fae506b4a9792e04c71
REF-0171,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,44495.984,3.37,15.439,7,0.82533,0.810988,1.12,241268605.28,304686775.51,669,706.675,0.262853,0.056315,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6d75ea959c070957d665c33168e7219b4857ee6bace3b53dc4011e020d98749c
REF-0172,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,31651.787,3.25,102.451,6,0.200015,0.35,1.12,148141694.59,175818464.95,518,636.855,0.186826,0.22945,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,06650284fb6dac842a35746797cf693d0d805e9b3e4633447f5d48b1a4688e07
REF-0173,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,0.0,13.98,49.303,8,0.692986,0.532071,1.12,193968886.12,239445347.17,326,366.566,0.234452,0.124436,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7681dff9381e684b920b76636d251f43f7c066ff148a711207f117a966d6aec2
REF-0174,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,52616.06,0.0,107.914,1,0.698102,0.932804,1.12,196926376.87,221904839.72,641,799.966,0.126842,0.247997,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b59f97a73c362dd7f2015ff181575809a94ffc67fae958d36e9fb1a72d61f03a
REF-0175,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,36366.275,4.408,70.862,2,0.531352,0.387805,1.12,195657505.78,219867590.85,562,660.889,0.123737,0.175958,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d3e1585f5b5df90b7a296edf71e9a2ec188cfbb3093fe02562e15fa0e8fa271c
REF-0176,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,24832.511,24.529,98.79,1,0.699279,0.784123,1.12,217733377.76,241728445.81,571,669.556,0.110204,0.172602,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f5d52fd7fb9c50e9f159f7d3d1cb978fb12a64674e99b723fe52872f6e9c41cd
REF-0177,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,57274.32,0.0,42.544,9,0.575933,0.584688,1.12,226522130.77,264403155.22,664,704.794,0.167229,0.061437,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a47aa4c43131119f50402925a88840f98eb1e395afe0463816e71c35d800c7d2
REF-0178,WATER_TREATMENT,DESIGN_BUILD,US-WEST,2981.832,8.129,95.093,1,0.535104,0.544958,1.12,136553019.23,156322336.34,439,523.519,0.144774,0.192526,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3ae1b2a517daf43b978aa1fe9c6e9592b764ca7e41a22f762e8e3bfff72aa966
REF-0179,RAIL_STATION,DESIGN_BUILD,US-WEST,27789.805,20.416,57.399,1,0.897233,0.722934,1.12,237471055.75,287089104.01,691,893.951,0.208944,0.293707,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,78e73ce1fc8eafeacedca955925806e2fd44a04d7f29a2dcd4d612dfc8c690de
REF-0180,DATA_CENTER,DESIGN_BUILD,US-WEST,26743.254,0.0,125.676,9,0.814317,0.793831,1.12,178239073.62,205945381.19,571,688.802,0.155445,0.206309,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,862becd153c1afaaee7d5c70a08b27e87993e9c18f9fdfb69fe05c9c5675ee35
REF-0181,AIRPORT_TERMINAL,CMAR,US-WEST,71560.775,10.816,57.39,8,0.447199,0.868974,1.12,260393988.36,314284424.58,626,748.095,0.206957,0.195039,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bbdaa73592d5f35c4659a43973e4c4649c18e0b132a9f66d1a040e9aef3871a7
REF-0182,HIGHWAY_CORRIDOR,CMAR,US-WEST,12047.43,12.08,45.547,3,0.598774,0.483657,1.12,151758331.05,177611091.71,535,605.956,0.170355,0.132627,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,183bb8e584c6d84e0c3f08bafa710388e2d7aeedd5f41c1f455d0c73282ad76d
REF-0183,VERTICAL_HOSPITAL,CMAR,US-WEST,43531.24,4.035,87.461,13,0.602929,0.730614,1.12,254821888.33,292202304.83,609,742.005,0.146692,0.2184,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,08406dee6383dae615993c5f631db090f0a51d16d4377348c711675f36f21b42
REF-0184,WATER_TREATMENT,CMAR,US-WEST,0.0,4.977,123.933,4,0.644271,0.639028,1.12,144326899.05,181494847.4,339,406.521,0.257526,0.199177,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1b0bc966f1880114cc06daa2a972f0e988955349c2aa4e5ce038c5525b4ba22e
REF-0185,RAIL_STATION,CMAR,US-WEST,0.0,15.273,60.387,7,0.622849,0.638795,1.12,183359535.69,208500667.64,418,473.57,0.137114,0.132942,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8264f3b5fd2d97800375ddf7739a09dc6e7da50538e1a7608f102d7d8b9cc342
REF-0186,DATA_CENTER,CMAR,US-WEST,39667.745,5.127,149.445,4,0.5348,0.871868,1.12,196833308.7,227627149.18,592,688.742,0.156446,0.163416,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d37892e4b4fcd3853ce9c9404004c6179d5ed83685728024bcf2d0b79c85d40
