reference_project_id,final_cost_usd,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0187,205312957.75,511.34,0.11987,0.078777,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,46802c10546e09e9997f8ab0d09ae9f127882dcf8e407b24207dc240f5fc5c85
REF-0188,153705543.67,460.737,0.106003,-0.004887,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f61a63c0a95568bd77ef3503d55c8355766af22c897174a9fb154e0fac54a2e6
REF-0189,319074806.93,881.022,0.442329,0.506021,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,76ac980a74aa8c3b536f8f9044d05935099ddaa89db02557d5920f9b7ed2d7c9
REF-0190,186835685.91,520.98,0.285666,0.155167,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c61bdc44234ba3589f17ac9d2665f8e646e55d53fdf1900ad528c7c3f30567ca
REF-0191,192824688.62,366.811,0.146077,0.098237,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9626e2e61bc159a9deacf5d3b87b8859e147eed4cf833799b1a248854275b811
REF-0192,229857605.6,710.125,0.24509,0.147214,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ab96755ff68afc9a0aef88e0a53e6437ea3026962af6da895f71c4a03f105cb8
REF-0193,320360046.26,873.639,0.183158,0.307843,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3c904fa5e6746b7c8a620b71ab3363dc06e57901b79d1a5d3d30b71ca3684736
REF-0194,254167014.54,676.386,0.226485,0.212161,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3db6c82f878fda3eaa041b87dba6ea19e39f2c977573ab05426c0add6269df59
REF-0195,347446834.62,742.424,0.72886,0.559714,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a5401ca5eccbba50786392e43febc38fac70286c3e3e7eab2037db67c80671f
REF-0196,179069729.15,556.6,0.190778,0.169328,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,63e6dc0435ed499cbcee56c8bdb76f943516d81dc82e4f9c723ec6cc06be65f0
REF-0197,263901835.82,660.444,0.155386,0.146604,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4787f282a07da40a521681f5a619e7d5475274f9556c99096131435197f34e1c
REF-0198,259222203.25,782.873,0.281669,0.260666,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e907768c45c5ef070e1982dff230b098fd052932fb4f432e2addc3bc58880a72
REF-0199,228536215.12,544.734,0.105962,0.012516,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d4666728639f6dd60d362619c07abc6d6d019bffd252810a0bd6547b9c2bf762
REF-0200,163786291.91,602.998,0.061085,0.15076,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f8a5ab7cf71ef652c2e6543fa2a5a555fe9038dab2b5aa6fcefc3f3c84a309ea
REF-0201,273584022.15,642.94,0.276496,0.112352,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2303dcf46113e1141d3226722e60e8fbf9ab93b2fa63c5ae4a1635675dd0c1a2
REF-0202,94746100.6,409.605,0.030071,0.055683,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bdcd603f40ea08eeb695b5de30aec3aa4f55902881cb16f5b0c758dcc81c7a69
REF-0203,218603526.7,584.971,0.177846,0.263436,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b6faaa8c849ee24e20e10bcaa89e5faca8e88f44402d4a66bbb88a8eec6ef413
REF-0204,180948897.17,620.62,0.063413,0.1284,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8d52ca603f5e76ff4c530ddd9220a3269acde4a5d9ef541c0a400088030844f6
REF-0205,231678254.46,691.691,0.154557,0.228581,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,57f8395e3380efb1ab460318b7379b51b9ff9b927a6fb4635d48b6d36dbee293
REF-0206,195293696.51,501.821,0.287575,0.236011,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3600a0345a8df4a45a710851783a5c70d67b24bbdbaaf07ae2a1cac3d6fe35c
REF-0207,276234533.34,722.221,0.205646,0.116261,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ad1f0bc9159f17ae42403afc16d15da303b3fe6e98660ea59865bf1d562390e
REF-0208,175570401.36,532.777,0.234449,0.250651,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a97ecfecbca3d6c17c5cf8fddc4ec4922e0ca7b07ad11c86368f0a0c3442e98
REF-0209,211623736.32,546.894,-0.055683,0.03775,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a73f97345263746a71d4ac39fb40a5fd3230d8e2f855dce5757068be07ce9a2f
REF-0210,171748360.54,641.943,0.068744,0.144283,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8a5469da1a3b2ad752431ed3c9b77b6165f12f086f81932a825d73c041fd6041
REF-0211,231619192.53,685.06,0.114219,0.227707,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,015ea8aa5eb1cecedf8ea1d6c16556a61552f1dfd9bf9e8cf9e413d7cc9960af
REF-0212,239568504.99,658.743,0.039019,0.176327,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dc7082b973324c738a1f74d8218b53bdb706080b44433fe81fa06b7bf7aae872
REF-0213,238600355.56,572.13,0.108508,0.158157,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,071c92a3bf1fc9441e0c34695cfa9d98bf218da0eede3d9a762ebe437e7713a7
REF-0214,167990947.64,466.358,0.183636,0.243623,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24e0e5b9a515ee24993f249ed8026e1a0c02b61d1c4c6db51daee785a4d84307
REF-0215,241573686.19,514.002,0.207047,0.19814,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ba9e1377dd1533c817c56d561074a9026cf118b388cde05cd808a4a427c8240
REF-0216,230638543.64,670.125,0.125818,0.236392,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2f70bb2012c70871a3769e50c641a6dc983793a262a8e1e1a6d7cb7db9608204
REF-0217,181559217.24,635.629,0.123408,0.1093,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,edc86d2066d67e90d3317e89e3371cf53794c75f3fe5136c471f356dd3780e33
REF-0218,156606743.33,582.834,0.245409,0.133918,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3eef6e32311db5d898fa32425d08d792c90f479024bb00490f20ec6a6e23de2c
REF-0219,253966608.4,754.126,0.23869,0.234248,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52222684052e8fdc0bcc775975e74ad0abfeca9bc8b95e952369eb302fd83826
REF-0220,181582081.92,755.11,0.10653,0.266963,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ca13df68a01fdd218b084b3a9ea5afd2ced77433d963df2cad7d7e446b396a1d
REF-0221,166265519.46,507.389,0.116331,0.107836,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a5d936f904588c7d9fc4bea0c3764d1b82cf1bcedc48fd62ed1e257bb5f330e5
REF-0222,230710382.84,690.791,0.319909,0.214043,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a4cf5833f599c66446e53ea92a6c83f3576b732facb8842d488c0b4b6cc68cf2
REF-0223,140576874.17,553.785,0.044313,0.064971,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,737644f45f025b5de4772c1e4f76ce2d34f5a6809344d31382e8d53c2ef59f4f
REF-0224,124050868.17,407.804,-0.001289,0.126531,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ced40650b8c88016a7235270b1ffd77342d71cfee01c31b1636671d579584ac
REF-0225,196013268.46,623.113,0.091515,0.083675,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4eebe72ee32cf753487a2b20ba6d8e8c51ecb99a8b1349ce62d4d83658c33e9
REF-0226,118578342.84,484.617,-0.000708,0.124401,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cafd2f01b89f54280501d0ebe7b7ea96f87ad8ce82a37face86bf92e2143e806
REF-0227,181847602.69,663.049,0.09596,0.186135,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e30535da072b8931ed6a7f1c5d8d4e8e9fb869bfe642d29f195a5f35df4651b6
REF-0228,157718510.12,634.409,0.071048,0.062662,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9a0e006891a80e59825f8139dbe4c639c512f9f0175a381ac4f257f884cc0ff
REF-0229,169843860.26,548.551,0.161251,0.05898,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e4331f3e13fa65ccbdc20de74795047ae92baaf48875770cecdeb53bc2d29433
REF-0230,162148533.51,788.607,0.155397,0.187661,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,558d1c7a536103d97500d0e5a25ece6bbaba2203884bb87e1a83ce8b285a7946
REF-0231,235028471.44,742.224,0.11561,0.13144,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98b15fa0dd19f18ccc4b0a9134b1f7b98a6a09ac3e0a7591677df54540d367b9
REF-0232,178966770.0,496.884,0.221392,0.22991,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1913379ff8f110d60e66c613856fb60297f73da800d7b88eef021d42c0542096
REF-0233,118908385.79,544.638,0.055213,0.065828,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ebc6de331801e82785922e4fd98ef140897785ebb7110c365699d639a170b8e4
REF-0234,158174493.41,622.92,0.085416,0.197923,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c61765526f9c846cfbbc5b9ab006511a8522f45c684734e83f2baa8aedd1e80
REF-0235,221109053.41,808.068,0.141785,0.256716,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ccd9e8784f09c2004ed5c9d0d0525a6dcc41d293778d1b3a79df2453f8d05b5
REF-0236,234369674.77,847.67,0.291016,0.237474,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7cf5c2beaa3fac5cb6a4624ef3b1de4add00a13b32476f95c4d91921d471460
REF-0237,234140422.91,566.854,0.159513,0.051676,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8581476c8eef44e417b98ea398e393d67e53705beb2971f1d49c2378e884e4ae
REF-0238,114609647.5,366.33,0.114831,0.103405,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a92d7ee7e61693fb0d3a2d6531e68958d595e125a469ee9f2de7e268f36ed1a7
REF-0239,279945526.84,472.729,0.737076,0.342981,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,86889a0f55b182af90ec68db7372479882ac55dcb71e8fe650e81ac30e5a492c
REF-0240,189871646.09,770.052,0.106394,0.220367,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,675b47c1a561f66b2d49556048796fda0cabbaf5d6d91d03b0682f8f5bfc64aa
REF-0241,216475839.52,806.494,0.143806,0.193038,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7d8212cf1d78d025a5df4277526a7c0dfe781683f9895916018b1617feefa1d
REF-0242,154460670.01,552.593,0.149094,0.07718,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,41bf2ab548b1b3d31793cc479df1d2efd0b95ae31fa5f3aa4d1d97cb767c7646
REF-0243,315563364.31,1020.679,0.588903,0.646257,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9362644f53ef00a0f951baa2a4323df4de6e219e3ff0b76bd7ea116b3de11a33
REF-0244,127484360.47,448.932,0.10454,0.151108,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0058afb141d266be0610b2bd7e0b48525fa8cc9b0aa5d9aff8e975482002c00d
REF-0245,236342277.79,937.663,0.47496,0.723645,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12fbb5dc3f4248b5713a0f93762534179207e83dbe9739f031455727d4275b5c
REF-0246,197543660.75,733.23,0.147332,0.198088,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95cec8ed20380159367ebf7f53175cc345663e8358cb40aef45cb75171fd2f48
REF-0247,176515181.01,640.75,0.146076,0.154505,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,adfc32f7a79d8ccf5013a4746c29bebd7f2cd0bb009e30c6163dad892810aa54
REF-0248,265387683.23,819.891,0.551132,0.399131,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb198d0712bd5c92460547f3bb67d6a54832bf1b2f8d0ffcd551247a4e1366c8
REF-0249,183147025.68,530.977,0.162242,0.068365,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5d41bda761b27be616821d33fbc08627d6dacd52a919ae77083b0840b34465c5
REF-0250,125672285.06,576.154,0.141472,0.134161,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4cab488d862c9d51489439b6fe5e95ca38d4ca0608223879a677dbb304e3bef9
REF-0251,245910853.84,784.02,0.192553,0.232736,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,699addf6452f8db425c1f1145d9661ed6ca29d180778bf743a7d0274a4ecd194
REF-0252,142838991.82,601.665,0.103427,0.035567,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff2f7180405726a28be9dd6236b9ef444cd0dd6da42829b4949761477e94cc89
REF-0253,178226625.48,762.762,0.046222,0.288449,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9785d0997cc60fb5c5224356fee9784a22666c17f69563a27eb00600251792a7
REF-0254,157829537.1,510.366,0.158741,0.129127,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9567aba57184d77cfcaedbfd52dfb06b7e78f82da70d0ef8e0a8dd38e49ef649
REF-0255,185448513.09,726.376,0.03392,0.10224,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fe0bd9b205d1752d2a4fe8b7f6b0d94e4f9c117ae3fa6acc2615ef8640b17cb
REF-0256,129859127.57,610.596,0.17395,0.154246,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4e3ca2d97e3e1a44a05f74176165435f7a36cd0b057747d96ad5253819785f6
REF-0257,143735623.01,452.863,0.054765,0.010856,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd04b81aa0e3b0e5420ad28c6685985f30761a181a257682bde0d88d75436df5
REF-0258,173873198.93,797.463,0.196335,0.165882,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8ed2339c60ab9e25245d22c70ad4859af3a20cfa3f92401eabd5ca878cdecad8
REF-0259,215629291.88,754.777,0.216642,0.186757,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f2477b0c476695eb5cf3af82cf50e38f4d53dc05ea0f77f1a84fcf3e98b36e5
REF-0260,186962695.89,705.021,0.188098,0.291247,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d574bca55d108c3eaee1a7858eb5c7a558fc29319aa9285b1dcbe722efe018eb
REF-0261,218985933.42,786.853,0.200518,0.246993,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,97779032d6cc18f8901a98b6d0aa902b7ce880032c4f08b02b444ef946cb9d79
REF-0262,131481423.46,387.8,0.12273,0.089327,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,10deb3cdd7dfd2c316325cb176cb0e3b284851a2c6968456894fc8221cd60079
REF-0263,219596912.56,432.624,0.287197,-0.023423,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ecd01b84264e55892c2dd325591550fe2725b6b3523fba3e2f7d4c2d0f2741f
REF-0264,208379052.56,533.129,0.216644,-0.042856,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,33eed6a8470d02d284f4dc248a98c8d3c868201a743853be0921115e16777622
REF-0265,262106378.61,633.825,0.192565,0.117857,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,94b05df6ab8af05e248cc73b4d68985d19b9c85a987957d004fe829f1cd57a34
REF-0266,300382680.75,914.614,0.26008,0.256339,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4acd5544fab445646836c92b2c3b54d8a004942ad2ab2ace1decd6ee1cb0d57d
REF-0267,281034334.69,536.165,0.231246,0.072331,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b048e45407d4b968ab6aa7817663d91df1de6590bfdf6dda355f0e092c00c573
REF-0268,206547971.11,554.942,0.188911,0.071318,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7ccdc4e6a341a59783ce45c04001f15b31107f189dfd06b3ff0c6604ebc0b68a
REF-0269,352376492.41,780.181,0.731566,0.54186,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2b4768f7b41622e58da67950921a9dc763fbb2f81c2c9a8862acb941d07815c7
REF-0270,178808122.51,455.94,0.013143,0.004272,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,da1475061ce700f061d81c3118f9eab783f7a512f1a2b36a4a5e2e122f9be48a
REF-0271,180092288.57,653.592,0.052807,0.124944,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf851f8f1dc9e9506c8ce380bd1047ad835281c5b3703c3ac2b67b2b3666b7fc
REF-0272,130919552.6,482.16,-0.042045,0.06437,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fda3cff078d5675629ad6034bda6a3f8cf2af429517ee3f1e900eaa81bbbac7
REF-0273,246245017.65,661.405,0.132487,0.061645,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d24fd17bca2943367fdf7efb7052a978f082f3c3af3b025d3c9c38b53efaae1a
REF-0274,144968579.1,543.455,0.141034,0.153832,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,34c0c4267ce426f27a250bf644d8cafa44483fe8dc96f6a04616cf34ab865038
REF-0275,218354337.22,677.313,0.122067,0.20091,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,888accbd25cc9579875d8cd36110d8ff694d550ca8a2b5c71d7847e7ada0304e
REF-0276,218315898.07,759.954,0.153143,0.127528,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5483eb91b415c6e9e52d2c45f61982902c25b9567d359fa570961be15d3da35
REF-0277,238145492.68,691.384,0.189851,0.217225,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dcd6f043873c1aed49d83318bd160a2b040cf8acbf22f9ff4d6a23ef00c3317f
REF-0278,197433455.18,712.926,0.249026,0.200213,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01410bfffb8c65de95b7332a3f654e5b93a641a4bd186c739ff30c440378d758
REF-0279,259902174.95,713.054,0.182144,0.192397,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d3c082163ec7e10b8c405d2e8ffd8213fda887fd3b927b11004e0aa407615e8
