manifest,manifest_role,path,expected_sha256,path_convention,present_in_repository_history,resolved_in_working_tree,claimed_as_package_content,external_reference_only,classification_authority,classification,resolution_state,status
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,README.md,6bb20df6f1b1d2f4346ac81d68081ea6dccd95238aac58d9d96ace7d74ae8fc3,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2 and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,VALIDATION_SUMMARY.md,90f2c58450472a74ee104fab5d545f69c108ff0987612fd6491c08b8c70bbe7b,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2 and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,data_dictionary.csv,193a8b297eae52a00787a7e71a22a2838d4f2b466b338681adc86dda2250ef23,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2 and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,generators/base/Opus_Gubernatio_Synthetic_Programme_v0.1.zip,fe5806b831d4ab5a32c7beb249fc66eaedbe641fa87b87db8df01491f2ec2796,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/generators/base and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,generators/build_opus_synthetic_programme_v0_2.py,9e5479497c6824e68b4e01951341cc60065b7e85dc95f99b27300dc3ce3aaa98,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/generators and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,generators/validate_synthetic_programme_v0_2.py,5022c5d485f0f77bc0164d12329385a5a408555cfd531352adf517aaef4ad2a6,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/generators and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,generators/verify_synthetic_checksums_v0_2.py,dc41ff34d2b120378927c962cf3cba44e394cb6cfb27b6d015d91366d43dff2b,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/generators and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,module_asset_map.csv,aa6e2994f95fa909ace2ff12bd28bfbac3c031923184841c18b87b0bbd3c4b85,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2 and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,module_id_aliases.csv,fb1674b318407490abb4f4f6112f7f406c3b13cc890190c8d19d8ea5595b0086,record-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2 and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/PACKAGE_CHECKSUMS.sha256,0fa0c32d56e5a3475df217dbb2f63cfdc4f7c3e06700c90db0bbf46de782e5da,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/PACKAGE_MANIFEST.csv,1b04c4880ac7969cf86b76edf5c6e2e819697d6b17bdb9cbfbc0595c89b5833a,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/README.md,eae10022792d43c50fbcf8523293299b17fa4b5c1a71227b05ef083547164baa,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/abm_ground_truth.csv,b62d06472e7fbff1fded082ad22d65613884060ee3b3261ae47412e1153c6641,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/abm_rule_ground_truth.csv,02ea61652cda5b04453b71a61e241fe694deadde2349c30401a859deec0eb3d1,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/activity_weather_impacts.csv,a14140664c8188ccd9de5be6e0bfe7eb7a136bfc1552e308779adb6b13784120,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/agent_decision_rules.csv,063197f6253a1c444c82af36a04e6402b170ff0596c980265727f9b83ce8deee,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/agent_state_history.csv,2889be3fbb4d9a1c4158ec2f0ceb3de5895b0342c3a1346920789542b248e4b6,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/agents.csv,ecf8d36fa26c841f7d402bb3e23250ed0e93003584022398cb895f448976324f,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ccpm_buffer_sizing_inputs.csv,80f4655d0e79e380b2b67ad37e0edf4eed4f05c1c680a9d22360d83784a5932d,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ccpm_buffers.csv,2c548fa342e13b282a38234584a461cf882a13126c5d54cd1b2f4d825631f8c6,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ccpm_chain_activities.csv,dec6a74e7b82f9252db6e8e2297d3680aff7f8b355ff695a412005b2e9766d24,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ccpm_chains.csv,f506a9e3562c8b65164e95f93e4824fc0a6db001e4b550e34ec1ed59afe6ec49,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ccpm_ground_truth.csv,adedbc297afe78d3b7cdd472c2c2c538397669dd2ffe15a6d0232bbc2e0d4986,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/claims.csv,472e80afbd4205f04448b95055a4f1fabba8859741a43f7ed0a9e306dc693a94,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/cost_correlations.csv,cb07f5b5b2f5637c417df863dfe0d7101a845a3814ad4a4195d3fd9bc697fb7f,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/cost_elements.csv,c10873a6f98ce7dff7ea5c692b9d677aa0b73734b418e3dad1d163cd21bac093,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/cost_risk_events.csv,adc48c9e7a1a10f087d9e0620d32599ed37730d12a40448f8cce09e7bca82c4f,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/cost_risk_ground_truth.csv,cbc177d48b09b7455eaa0bafaa7c9784c2c15151efdd80daa0251c8bc00692f2,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/des_entities.csv,cb8d56ef02364d4ec785237fb87079c12ab504a6fb6e9c89266c34a1b90883ae,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/des_events.csv,6c00dc5ab34685e3868183dee6dd317911ad26a916b72428bb508c2f2b5f587a,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/des_ground_truth.csv,cae2e070da14b0bd320bd1db1c19833cdde6038a9ac1530ec3255a4d04ffabea,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/dispute_events.csv,3046e2f5535f5511b89d30ef2fb4c2511f59087656ee58d9adc986fd45613405,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/dispute_ground_truth.csv,1cdc54df7343b7379722bd35585e42105625c694c235730313724fc9ce29d456,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/dsm_edges.csv,0ed76510fe7b9352bfe057e9b5ad9e7ea9d52f0737ff8ac7b4e91f7f8680f106,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/dsm_ground_truth.csv,20eeca495f8fe15af5a4c14eef58ed660527d6e06c3c234647a3e86d250cbd80,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/dsm_nodes.csv,e7ab6b54ba32d0fe52ad48ce8e5b805ed604da48943ab1d3b31e713409d35a51,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/environmental_assessments.csv,e14b3ebc3188b21e8b4b1d0be68ba9a7eaeb3272bd09e0877c8a46077f6ee231,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/environmental_ground_truth.csv,6fe21159a8efea642a2a112fdf4e0c561d69eed2f36d568ab641bf30204c70da,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/environmental_requirements.csv,c3f5cff4d766a017c0d51e8894d606d3de59642c0950273b057e7d95c7784dbb,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/environmental_violations.csv,05e1d9a12bf863fae279acc4354a401800e9614a1926dae2748188de66ab8cda,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/lob_ground_truth.csv,4fda0de4559681186c0addd2a6406df43a311b0d7ba4c3d05c25fa68be7e8809,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/lob_work_packages.csv,298c99846b2dac149d1791a333e2028926b2450d639fb20487447f8ab903d004,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ncr_events.csv,075fcbc194f3112f8a638d744cfa74b70b0ae7d7ec5892973677fb8e8e002c6c,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/ncr_ground_truth.csv,c720eb3dd25f6ab9899bd64ef7aaef7f0464415e2abaf2147032a57d21ae4354,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/projects.csv,f0704e415cc141abca807bd189be09b93d296c4d06323099f5c5a583bff2af02,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/CHECKSUMS.sha256,CANONICAL,package_A_project_structures/quality_audits.csv,330c995b81313ec4357cd14ca4c0226692f6c2eba83effa483437800973bf14f,release-root-relative,YES,YES,YES,NO,code_audit/synthetic_package_file_inventory.csv: staged in the delivered archive; file resolves under research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures and matches its recorded checksum,LOCALLY_PRESERVED_PACKAGE_CONTENT,RESOLVED_MATCH,PASS
