file,field,pandas_dtype,role,description,unit
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,analog_cost_overrun_pct,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,analog_schedule_overrun_pct,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,known_anomaly_label,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,anomaly_reason,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,region,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,basket,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,month,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,index_value,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,base_month,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,base_value,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,project_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,delivery_method,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,region,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,gross_area_m2,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,length_km,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,capacity_units,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,floors,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,complexity_index,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,design_completeness,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,location_factor,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,baseline_cost_usd,float64,analytical,Synthetic programme field; see package README and module map.,USD
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,split,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,reference_class_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,membership_rule,object,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,inclusion_flag,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,final_cost_usd,float64,analytical,Synthetic programme field; see package README and module map.,USD
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,final_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,cost_overrun_pct,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,schedule_overrun_pct,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,outcome_class,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,known_anomaly_label,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,period_number,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,progress_fraction,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,cpi,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,spi,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,document_risk_score,float64,analytical,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,rfi_open,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,change_order_count,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,quality_findings,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,procurement_items_at_risk,int64,analytical,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,split,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,project_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,delivery_method,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,region,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,gross_area_m2,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,length_km,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,capacity_units,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,floors,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,complexity_index,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,design_completeness,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,location_factor,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,baseline_cost_usd,float64,analytical,Synthetic programme field; see package README and module map.,USD
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,final_cost_usd,float64,analytical,Synthetic programme field; see package README and module map.,USD
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,baseline_duration_days,int64,analytical,Synthetic programme field; see package README and module map.,day
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,final_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,cost_overrun_pct,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,schedule_overrun_pct,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,outcome_class,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,known_anomaly_label,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,split,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,complexity_band,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,early_cpi_band,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,early_spi_band,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,document_risk_band,object,analytical,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,decision_class,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,split,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,reference_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,split,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,split_unit,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,source_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,scenario_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,mass_green,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,mass_amber,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,mass_red,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,mass_theta,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,mass_sum,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,scenario_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,scenario_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,ground_truth_severity,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,evidence_completeness,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,ground_truth_status,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,expert_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,expert_role,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,experience_years,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,base_reliability,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,bias,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,expert_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,scenario_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,severity_score,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,picture_positive,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,picture_neutral,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,picture_negative,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,hesitant_memberships_json,object,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,type2_lower_membership,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,type2_upper_membership,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,pythagorean_membership,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,pythagorean_nonmembership,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,expert_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,scenario_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,p_green,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,p_yellow,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,p_amber,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,p_red,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,probability_sum,float64,analytical,Synthetic programme field; see package README and module map.,0_to_1
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
