project_id,period_id,location_id,location_sequence,work_type_id,crew_id,quantity,unit,planned_production_rate_locations_per_day,actual_production_rate_locations_per_day,planned_start_day,actual_start_day,minimum_separation_days,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HSP,P01,L06,6,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,22.727273,22.365186,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d5f035ea59aee4862d22656a05814eb3b8d5cb90b1cb2f6138846671038e8e63
PRJ-HSP,P01,L01,1,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,18.0,18.26,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ba458f2bb94020acfe885824b24f3359aac72b70b87bf492a67b0b4fb7d069c3
PRJ-HSP,P01,L02,2,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,23.555556,24.158898,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1399d965a79cc54161627fe852b65eb70f8bc51dbd4021dfeb315e76b4aa180b
PRJ-HSP,P01,L03,3,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,29.111111,30.057795,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c826d79ef65a9de32ee477a6967401b6279724fba6649c125a37cf45ad65c48
PRJ-HSP,P01,L04,4,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,34.666667,35.956693,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,32824e649abe9ce1225cae29fec0709dccdb8a29a0612be4065fb4ed770091af
PRJ-HSP,P01,L05,5,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,40.222222,41.855591,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2cf6f3da0f51327554ade46c495208d8102457c35eee1a63540d10a0eb22f725
PRJ-HSP,P01,L06,6,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,45.777778,47.754489,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fc7996f3f64d1221607639b4e6693f6cd433ab7c68994ec892d03621fc91d0ff
PRJ-HSP,P01,L01,1,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.145768,38.0,38.26,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,356fcb352619fdc65799f65a5819c3b2abfae0923db934f0f5dd36328f69aca8
PRJ-HSP,P01,L02,2,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.145768,44.25,45.120226,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,54e7bbed3d433c603eeacb61cebdd4b5a74b340cc04c5c25ae23b64426faf407
PRJ-HSP,P01,L03,3,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.145768,50.5,51.980452,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d8520c8fdb5688b0c3bb8c917947378a7b10840e18dc4ba34acd5090d9f807f8
PRJ-HSP,P01,L04,4,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.145768,56.75,58.840678,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39db06596da12c4348240cc543c96bcf7a5766d68e2843b6432104334968171e
PRJ-HSP,P01,L05,5,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.145768,63.0,65.700904,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,324ebd8f30703e586aece6f2c4b4ddb0e68afd3f693f93be3ab19332ad0eba41
PRJ-HSP,P01,L06,6,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.145768,69.25,72.56113,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a7811f57451668d6445c8677163e3814cc5433bafb4340665b57e63f9e108291
PRJ-HSP,P01,L01,1,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.171956,62.0,62.26,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ab56944b42770c17e8cf933e1e1dfe7f01a059a3129d230e5ec23068def0405
PRJ-HSP,P01,L02,2,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.171956,67.0,68.075443,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50cd85aceb1efff379c2ee67d233285ab74ee387fe4cde4ba29deaca07bcd031
PRJ-HSP,P01,L03,3,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.171956,72.0,73.890885,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7b3f81041e13bbb2297164861586c50597cf4aff228dbaa6e7d756312ded9c8a
PRJ-HSP,P01,L04,4,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.171956,77.0,79.706328,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1e6044ebd057a1e79cfbe7a8c12ebe3acae0cd984ca8c3385a9a20c16016554d
PRJ-HSP,P01,L05,5,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.171956,82.0,85.52177,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b24f00c1770c6843ade09ba5582a67c04df88fbe98572f5204274811da79549b
PRJ-HSP,P01,L06,6,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.171956,87.0,91.337213,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ba91720de95720c88765761575f466ba5772dae3c758b204b857b53df73c70d9
PRJ-HSP,P02,L01,1,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.20585,0.0,0.52,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b1f48965cb542f59a4fa7e94f55c45b8c2bc840bb19fe1f94e172bb20e796db
PRJ-HSP,P02,L02,2,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.20585,4.545455,5.377896,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aa6548e893dff1b0232da4beed05c4090e903a2d77dfae4fb0ba6e97a1f7f4f8
PRJ-HSP,P02,L03,3,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.20585,9.090909,10.235792,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0259e1620ae2bf05ba422f5992ff413c1d76ae80a16b663d73dc23815ab20c6b
PRJ-HSP,P02,L04,4,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.20585,13.636364,15.093688,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ddc475402c8212db2df41d9870a4a3c29fe022c613890070f31a49b0c1cbcba3
PRJ-HSP,P02,L05,5,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.20585,18.181818,19.951584,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,043a8b22f811aec6f8eb9030d19ebc8f226ff99621e9cf58340dd5c27b05955b
PRJ-HSP,P02,L06,6,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.20585,22.727273,24.809479,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,31172642c9aa5aa5127d590de1c439d66ca3d1dc994fc99dd17ee9323867e164
PRJ-HSP,P02,L01,1,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.168088,18.0,18.52,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18c415a87191632a828584e14afe0d9016af25931ee10c6aa936d934e3745b01
PRJ-HSP,P02,L02,2,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.168088,23.555556,24.469262,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,adf415abbe25cd0364eec919e3b9a57edc8732eaedfccfe510c9cb7353aba29b
PRJ-HSP,P02,L03,3,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.168088,29.111111,30.418525,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d7d7368895782ebf62b31b3f2c7d6b513268c1db611ea7dc9fa93faffc0aa0a1
PRJ-HSP,P02,L04,4,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.168088,34.666667,36.367787,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,36e7990efa0590915731af5670ccbc3509602b8552e6b485a97134fc609383be
PRJ-HSP,P02,L05,5,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.168088,40.222222,42.317049,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,69e2ad2525f357adfb85c08a3f46e8604c04a06cd18fa9d04ff91802ffe06b25
PRJ-HSP,P02,L06,6,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.168088,45.777778,48.266312,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c126c6f3580f14309fd906593a728ab8ea2fcdb14640b0f04ced16c49ee435cb
PRJ-HSP,P02,L01,1,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.146423,38.0,38.52,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a1531d0a25e9ce64218015b0598c01453537e7d279f0d5a53eb24af5d0bc126
PRJ-HSP,P02,L02,2,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.146423,44.25,45.349506,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78f751218bfc2d2e80454d1a4d0d54aa7eb6246a2130f385beca41bd190d433f
PRJ-HSP,P02,L03,3,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.146423,50.5,52.179013,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2dd86334cf5bdaad9de6676a01b6decb10ef6c6b82bc30c8337e85173db94e81
PRJ-HSP,P02,L04,4,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.146423,56.75,59.008519,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a337d5b10936be2f976f3e110c72f82f3d38d56aa891be3e8c27caf69696336
PRJ-HSP,P02,L05,5,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.146423,63.0,65.838026,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6b1eedde3d327876f02f6848c9c901c62d17e42b7a76101b3d696613861e3b0b
PRJ-HSP,P02,L06,6,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.146423,69.25,72.667532,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,57318b59c1c1c20004c242ca45c5e85ab139aa3f50c6bf5262eb0e542b3981d4
PRJ-HSP,P02,L01,1,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175174,62.0,62.52,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb0c22a5e5cbac689d74e4ff020fd93ce2b3f77228cb953801c9259e6c22c4b9
PRJ-HSP,P02,L02,2,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175174,67.0,68.228621,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f954eb1ad2fdfc69df198c44426b4b6ceaf463095f0bbb7be57337a5c08ec028
PRJ-HSP,P02,L03,3,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175174,72.0,73.937242,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,697d0729c206c072226769fee21b482b0768752e64a3ec775b531c74cee2e0e2
PRJ-HSP,P02,L04,4,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175174,77.0,79.645863,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,074735ae9a87037993464d462a4428f0d11e2ce0ece12971c47c5f206f3d7059
PRJ-HSP,P02,L05,5,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175174,82.0,85.354484,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a02a5645b0cf021cff6a10f74d547b479783501f07966b39da64cb32a2c38c9d
PRJ-HSP,P02,L06,6,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175174,87.0,91.063105,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2837f7056895d7aa1278a67d0b6d61696b09372b1a1a1d3e5e178855a9198680
PRJ-HSP,P03,L01,1,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.193666,0.0,0.78,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a9eca07980fa266b884768c8b35cf38c6e43cd5d1d211b35baaf2eaa9012f33
PRJ-HSP,P03,L02,2,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.193666,4.545455,5.943521,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b85af1818cb37ce0be66ce3cd1c47886f137e61ae1836fd4094070f0365bbe0
PRJ-HSP,P03,L03,3,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.193666,9.090909,11.107041,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e79d3eb6a208a261ceab9255ba3fa7d7c17c3797021bcc3666ca4a4ba6b7d37
PRJ-HSP,P03,L04,4,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.193666,13.636364,16.270562,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5156058b51f9e30f7e889e53b05ae61d9a936948ac34e087b0596c25a58d143
PRJ-HSP,P03,L05,5,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.193666,18.181818,21.434083,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66af9182a1a8d8a3a5c80f93aa4567c7578724258fd9a190cc757ff5aab908d0
PRJ-HSP,P03,L06,6,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.193666,22.727273,26.597603,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e7ba4edce328980c187fcccbaadb6213835c676259b9b6f930d2ad3eda8351d3
PRJ-HSP,P03,L01,1,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.175089,18.0,18.78,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,108a1610e6b696187c06ce31d28505779ef121d885ca22196a9492988b0bc2cd
PRJ-HSP,P03,L02,2,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.175089,23.555556,24.49138,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0229ff419d8b9b76e99fa5d765981c763152e0579593d3513db86338525c735f
PRJ-HSP,P03,L03,3,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.175089,29.111111,30.20276,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6da916b0009701bf8a690093cc05dec7f3025ba73c9e6dadb22e270de4016643
PRJ-HSP,P03,L04,4,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.175089,34.666667,35.91414,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,912a1885bd504f06922cbd0f96240d49286e97a5c0009693b1d8f3a87c2c53eb
PRJ-HSP,P03,L05,5,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.175089,40.222222,41.62552,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be0f446d96b9d211928bbd8bac979938aafa3347cf99e2bfd8ed068d565c765d
PRJ-HSP,P03,L06,6,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.175089,45.777778,47.3369,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0537f93f477047c2ceffd972c6ce9a141570500f5e099cc03227c466eb8900ea
PRJ-HSP,P03,L01,1,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.155467,38.0,38.78,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1c35e75ef17e8d0f0da03cf99c7de74b77ec25cfe52f0795e7de5b8192460258
PRJ-HSP,P03,L02,2,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.155467,44.25,45.212229,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c33e78b1ef6b1dbf719b4fe5b364081479ce8d8496bf1fdffed00dd9928108bd
PRJ-HSP,P03,L03,3,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.155467,50.5,51.644459,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,19ef34dc2395537961a8d7eb321df97f4458f1bbbb3ddbe23abb753dd63080fd
PRJ-HSP,P03,L04,4,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.155467,56.75,58.076688,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b1d77ade52cc1e7cb7f8789708e775f2d3f1415fdf1c9a00125bfbe0fbd40366
PRJ-HSP,P03,L05,5,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.155467,63.0,64.508918,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6889ad1f9580f4f9917df63bdc49924fc506c04c13f2e9c20b5ffbe57390be45
PRJ-HSP,P03,L06,6,SYSTEMS,PRJ-HSP-SYSTEMS-CREW,1,location,0.16,0.155467,69.25,70.941147,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,917a733b7110710aa100e46fca1fabd96f7374ad3ba5debb3c3561c365d6ca94
PRJ-HSP,P03,L01,1,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175767,62.0,62.78,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4c57f911074dc93ec044b10dd66cd24b0193c356fa8d0120b89eb47455744862
PRJ-HSP,P03,L02,2,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175767,67.0,68.469356,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,87ec2107a2967b0a53bf12029a2a5815330cd2bb90b215ec4dd4365aa28bc285
PRJ-HSP,P03,L03,3,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175767,72.0,74.158712,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6c2327c5cda7c95a316a7cc178a43eaa6809e610c6871067f44d2a14155bf5a
PRJ-HSP,P03,L04,4,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175767,77.0,79.848069,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9bc8f6a99856112074bf1531a8cd8c1dac535cc2e250e1b3693bfe97b8d03690
PRJ-HSP,P03,L05,5,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175767,82.0,85.537425,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,92cbfe2e5dda9554af7a74448db5c57fbb0eb6f240a7991901b2f77453845094
PRJ-HSP,P03,L06,6,FINISH,PRJ-HSP-FINISH-CREW,1,location,0.2,0.175767,87.0,91.226781,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,65c914956fddb144bbd762767c30edd4666e5e3e561c20aed10f3f6eef472e9f
PRJ-HSP,P04,L01,1,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.184552,0.0,1.04,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a289402bc363ca939d48c2a8336abfcc9e28bddeabd2e5be57ef193efeee4a1
PRJ-HSP,P04,L02,2,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.184552,4.545455,6.458527,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,27a353739ecf6c7fb4805591bdfe97d05c41a9d3f57d223d690be17caaad1672
PRJ-HSP,P04,L03,3,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.184552,9.090909,11.877055,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,22654c2549e397ca9e7fd50402a341504acfeaaa1358f74eb2cf375d8ce04fc0
PRJ-HSP,P04,L04,4,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.184552,13.636364,17.295582,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a27f9d8e2acbc2b0d1c4f3ddcf8f9bb268a0444ca5d60e7efce0ce7e400889d4
PRJ-HSP,P04,L05,5,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.184552,18.181818,22.71411,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a01d7ebed991c31f49fad18e651d2e22e55bab9749557cae98dd78cc392e020d
PRJ-HSP,P04,L06,6,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.184552,22.727273,28.132637,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4737006166704ff558e983a38d0fdf7b150da2e910a45f9153209c8cb288d5fb
PRJ-HSP,P04,L01,1,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.160872,18.0,19.04,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12cbd2c6538d40f71a404703a8c5fb0175559c60cdf7533176809c49aed13640
PRJ-HSP,P04,L02,2,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.160872,23.555556,25.256132,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0f3337fba7eb24fa7c80a71842966bed94142befb03bc68e042e11e3890ea4ec
