reference_project_id,period_number,progress_fraction,cpi,spi,document_risk_score,rfi_open,change_order_count,quality_findings,procurement_items_at_risk,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0167,8,1.0,0.717867,0.623087,0.504114,9,4,1,4,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,177f1d7ee0d36ec510c98a0bd901680060331d69e90bb3dbd6148558a3fda6c2
REF-0168,1,0.125,0.957697,0.996769,0.236966,1,5,0,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6819d24d113657492ed94676e663bc877e14a89bd7b0ae296570c6fc7b5e9c36
REF-0168,2,0.25,0.958323,0.951193,0.096747,7,1,1,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,29937f981b0a46d8fe0e176d5ee6091107687f8758b4ae2f7c2193d9320eb518
REF-0168,3,0.375,0.977146,0.929839,0.170605,12,3,1,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf669503cb32ec13f712ad147ad5529453fd3e9337313b554fb88adc3b257101
REF-0168,4,0.5,0.916102,0.920376,0.208359,8,2,2,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,54a0ddf6b1fd3b44e2755b26e217f313a50f63f6af67038758c2ef8b1dc6130b
REF-0168,5,0.625,0.909607,0.888884,0.243076,13,2,1,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e2f002e2c8fb0cec6e168e5a618078d7693a36aaba5b0f7953272a0f053c6bb2
REF-0168,6,0.75,0.901673,0.918154,0.226228,6,1,3,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97ef3d61a8066cc8832072de731aecb93160dd6e0f12586076bbd9193ef75e5c
REF-0168,7,0.875,0.863963,0.900282,0.245621,12,5,4,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef629e230f2282b82bd38ec420ac89bb4bc4b34ea71a78c8cef7498b37770b27
REF-0168,8,1.0,0.851952,0.881106,0.188959,19,4,4,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b627a58677fa1b1bf9448ffea7f63eb71a9fbfcb814c58d80a018a635b4c9ff
REF-0169,1,0.125,0.959368,0.99669,0.143738,6,0,2,3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,418aeec33703c22486e691ad9e8b951f7335b50005a36ea8fad896902cbeefb5
REF-0169,2,0.25,0.957819,0.910947,0.096823,4,2,0,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d90f3b641ddffca91c1e77a192c97cfd404f51bc36c14b49f6d92f1f904402f
REF-0169,3,0.375,0.902254,0.932028,0.177674,5,0,1,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,72d0473adb2c37021a5bffd0fdb7440cfa8548b5b455954edd36ab8198f7d015
REF-0169,4,0.5,0.909032,0.885598,0.239142,5,1,4,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,58d58f05e5f773f2ea93005459ab2005f64cfde69ef5d1f13b068a548bd0d5ce
REF-0169,5,0.625,0.933393,0.861733,0.171569,10,3,3,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0f00ccfb7b06bc31b5677743508dcae64618060a174207ed56414788a6fdeff
REF-0169,6,0.75,0.904969,0.888003,0.207666,16,4,2,4,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4de15b7f4ec94275a502a2d4fa1ec62f3e2867459e3e5634120cd15edd4b19cb
REF-0169,7,0.875,0.8897,0.859894,0.253698,13,1,4,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d6656d0a86ee48b6a90af131faa40854a9dcd1058117c4d25cab63d1b3811ca3
REF-0169,8,1.0,0.854169,0.866361,0.270826,14,3,2,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f97bd5dea6535b065d1ec1d2653d3a243d5498d730af06ceeeb3af963ff03aad
REF-0170,1,0.125,1.013356,1.0242,0.227006,2,0,0,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,498f11ec232918a12a5748e8fe7f92a8ee9a0e78a59aed3a1c39108ff94593bf
REF-0170,2,0.25,0.994839,0.946495,0.202939,5,1,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea40ee4a94e428114ce9dd2aec3f34284566014157ac26281f157960834332e4
REF-0170,3,0.375,0.92958,0.91112,0.228643,2,3,4,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dea0fcb70031795b05630e653fe179a8e2f95f8d9eff6988b25ad1d687a77822
REF-0170,4,0.5,0.948404,0.915207,0.237748,1,0,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e7a3cbcc46115b26f2a961f2bfdb43748376cc92ec5ceeb964d44d615819dea1
REF-0170,5,0.625,0.943393,0.959152,0.280332,2,1,4,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a975825596035e51afe8b610229c01cd937cfaee5fe0c05d7fa36a5aca6db64
REF-0170,6,0.75,0.868652,0.948989,0.15918,10,3,3,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,40fcab048fcc1e1e36f75b4d7d22661349322f43dccd24b9f8f737761f6b9330
REF-0170,7,0.875,0.901291,0.905904,0.277826,3,2,2,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21ed0fff8416c4e87fe8b0f5161b154f590420ba5214d00a045f3a2cc446d2a6
REF-0170,8,1.0,0.880161,0.928324,0.245022,9,1,4,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4fc22f8e9b38b8db059a6558eaecac97283b48dfd9d459e2e534f5c5a2665c68
REF-0171,1,0.125,0.96501,0.972397,0.148937,5,2,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15b86f04a3e7e9172bc50e110182d135ca2c41a145976d9d45f723d37a7ba204
REF-0171,2,0.25,0.98738,0.982188,0.235925,7,1,4,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8fc5ae1b5f793c69e08129bcbf38e141224b3976064f816b6946bacb6ba28a6f
REF-0171,3,0.375,0.942094,0.974923,0.202144,4,1,3,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,963af1eb186f8e50a083bbb02cd5644664ab6cc42121b7ef5c85775bbbb0ee99
REF-0171,4,0.5,0.910718,0.955481,0.14758,11,1,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3027ddc4f2c1e8cc27ea734a3f697d863479f55e8a7d73814f7af04ee7c2d3a1
REF-0171,5,0.625,0.873088,0.954279,0.26928,11,2,3,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,35916a7556241944ddce2e580eecf325ec4313752d2f1ac7e4fa24408c7c7f6e
REF-0171,6,0.75,0.814086,0.915192,0.253662,13,3,3,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a1fc5ee70b596b981b97e84106d32bc264cff40d835cf01bed9114b51a89e35f
REF-0171,7,0.875,0.817868,0.946516,0.296495,12,3,6,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea7cc574c00c7b085e4d6d56046364b0d8a1d86bfabe65344734be985bdcd288
REF-0171,8,1.0,0.785715,0.930058,0.342428,19,1,6,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ebdd8d4170664a3e0cf2fc8f2e57a5516ebcbcc06d913e5dacfdf1c0d11af25
REF-0172,1,0.125,0.932623,0.973726,0.17685,5,1,1,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d2a25f0de3c21f06e49b9ab3db56b654b1c6440a19e2d982454dbce3ab973f2e
REF-0172,2,0.25,0.979282,0.939342,0.233776,2,1,0,0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d3f0b585d7fc8442cbc22d494f8c39566fb07bb5214fffe9feb6787c285c5b0
REF-0172,3,0.375,0.927323,0.958726,0.237189,0,2,2,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,acf2b7e8c695c7109499678a47ef1b048e0ed3816cdef4d0022c811ba3ce4994
REF-0172,4,0.5,0.952917,0.905769,0.270525,4,1,1,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6f4c2e4ff43d4146b979218d8c0b9ab1bc4f59c727d75025e8376567c540420e
REF-0172,5,0.625,0.903338,0.89335,0.283261,6,1,3,7,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7ddb035f1e6ec5ad2e1dcc9c81c9911866b1821994229d3d1076ee538b00e5b
REF-0172,6,0.75,0.878134,0.884934,0.235346,7,1,1,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b7604ac869c9ff35d6623ead7a0cb4f55d82dc3492de16062a6847b2c82a40b
REF-0172,7,0.875,0.815116,0.899983,0.199899,8,5,1,4,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,022b6ac1768928f0219df02a56b0583fba943d462a23e2af3d34b6a0552fe13e
REF-0172,8,1.0,0.857608,0.770234,0.260203,10,4,2,7,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a11a876a2d40efb386a06d3a53e87b3c84f57ad3724b6346e5f4bc5c625b8f17
REF-0173,1,0.125,1.049976,0.998353,0.107291,3,3,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6364db016c5f4a29d38ca5428a2d34a7242fe7c2e3005d3357650ca58a263c04
REF-0173,2,0.25,0.945322,0.975466,0.133832,5,3,1,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f9bf995cfaf810a944548862f642c988dfd3e1f5d42f79118fce14b40b9eed55
REF-0173,3,0.375,0.971202,0.95545,0.216327,7,1,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3bf5d5a15da693b3809e3bd20f365f9a690165a21a0e6b5dc7f9ec42dc7ef0e9
REF-0173,4,0.5,0.938724,0.958608,0.193164,7,2,3,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5ce2251b359e699af6cd59cede3d4e2a55217f436f963d42e1a8c0b127bff4df
REF-0173,5,0.625,0.883522,0.93051,0.254858,13,4,3,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a490081bb43f0bed6fe8e0ceed5f9408aa890040836835699be6bc82c30f7e7e
REF-0173,6,0.75,0.896801,0.906987,0.297032,9,2,3,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,abc544fd83164bce74595698900d73bbda2f38903832f3a138f1d74b61080f02
REF-0173,7,0.875,0.849711,0.900476,0.242568,17,2,5,0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4730614f4ce3357273e159f85400c9a0d4f7e38a23fb6a1e01ec92ded1294782
REF-0173,8,1.0,0.816244,0.901383,0.282123,9,3,5,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a8d858f23874436630d3fde50162e5294673dd0b8a53bd0b75d3e4bdc93c0a49
REF-0174,1,0.125,0.971345,0.956602,0.203285,3,1,1,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f99eef12791eea963705114006e19628afe239419f154980c41b6caccb82dadd
REF-0174,2,0.25,0.938938,0.955607,0.23196,3,2,0,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,738a30dc12a9f248cf5e4381282739c02fdfa5e9cfc99d7e385062d6c9c97ab3
REF-0174,3,0.375,0.942554,0.940445,0.171046,8,0,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,62404caf8dd9c3e8d302f8cfa842e677ade103bdb8647142640bb3061ac2aacc
REF-0174,4,0.5,0.956638,0.907592,0.117827,10,0,1,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,37d752001cff9afba83b6f4101d4bd90c7c12fbc03316debe18463e748cc74f7
REF-0174,5,0.625,0.968302,0.860406,0.178407,13,0,3,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f83b9c8178ed190baddd2639ee6e292561c8761c028fc7d5b680c84efe02e3cf
REF-0174,6,0.75,0.917829,0.894286,0.284071,14,2,4,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15c82149d9cc4f68782c3acde0e672c0ba82222d3d9596787e89eac5a047e9fe
REF-0174,7,0.875,0.899266,0.802337,0.333624,15,1,4,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1b151a3ed15cf6b91c1dca2c3487470b4cae8e752f809d6edd3538ed0e01d977
REF-0174,8,1.0,0.85662,0.802679,0.290426,12,1,4,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,237338455df1084d65efabad5550685d49103ba77187852f41ad6ba40b95eece
REF-0175,1,0.125,1.000939,0.996516,0.157126,3,1,3,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4190be7f98a45afe5fb68120ecd23a4e022145e36a078a82ac99cd068591b9d7
REF-0175,2,0.25,0.933928,0.98929,0.230419,5,4,0,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d9d5e7364307d673cf051e1d0039dc222e8cd4d334b968b7a8280a36212c5182
REF-0175,3,0.375,0.967338,0.963344,0.163653,8,2,1,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b49249243ec9bb1d4e7756099e115c913d2855e71afae8285e1921dc47babf6
REF-0175,4,0.5,0.919407,0.910751,0.20713,12,2,3,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6ad289b079ae832cb69c99b58dd8d7192e2ef5490b05c4c553fad2d248fb56b7
REF-0175,5,0.625,0.903696,0.869691,0.191517,4,4,4,4,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,92d4ea48ad781dbf2be76d87e9cafd118e2cfd961f55fbe1031834ec615d30f5
REF-0175,6,0.75,0.928432,0.885581,0.260369,11,3,5,4,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0fe9a545b954694961a23dbb84bb76e2721575fce02cd7657e1f6c0352c8e3c2
REF-0175,7,0.875,0.885437,0.861232,0.150057,6,4,6,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b624001ca3ad7ec907a9cb44db0e0008b29629ab8e7222068bc36044ad286213
REF-0175,8,1.0,0.890126,0.824148,0.237378,16,1,8,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,673e3e4cffdcc1513aa3d1c96aa20e55bf9af66d703d446ea11378cbc7729c45
REF-0176,1,0.125,1.018093,0.987013,0.089001,4,0,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47e437a66e22caf8d4366ae7711a8f0181233d37f2832a0be13e598308fab723
REF-0176,2,0.25,0.942298,0.982792,0.166755,3,2,1,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,476a28a25dd3cf781331e456ad0954dadf61a9e776899b39509be519a0ca87c4
REF-0176,3,0.375,0.931099,0.912607,0.159158,2,1,3,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b84944bc12fa8da54d7548d74614034785b9f14b737bc3a53ef75441b39e33ce
REF-0176,4,0.5,0.941331,0.907753,0.256286,10,6,3,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,270aa5d3f4a218396794603bffc2ca198d2aadb7ca7d04d650e1d0c511790add
REF-0176,5,0.625,0.934125,0.862234,0.31345,10,5,8,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9edaef2cf8d9bee2ca8e0e78351266407eb95286a2ce8dff18e214a982cfab3f
REF-0176,6,0.75,0.926157,0.907239,0.180093,8,2,4,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e616da498aa5a6d37e335a2896dda990226f48062ec7ecfe13a19eeb43ef3f25
REF-0176,7,0.875,0.943612,0.857704,0.232486,10,2,9,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9e59f0edbdcf7d71dcb890231eb3ae1cde24223f4296eb279b68249a4d69f25
REF-0176,8,1.0,0.883328,0.882869,0.284165,17,3,3,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d180886e8d6769c58a6052664000461acdafc419643024f7e2ad43c071553b3b
REF-0177,1,0.125,0.974671,0.978728,0.117465,7,2,4,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b09a066f378b543f81e71123b7918c126c191ec395762fc23710bdb5069cf312
REF-0177,2,0.25,0.986415,0.978721,0.118586,6,2,1,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2fb414f03cf5c7baa76f26b5b5b70fb660a5a1e6ac08acef1d2cad70233ba25d
REF-0177,3,0.375,0.94325,1.04646,0.227868,3,2,3,0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf5b519ca97ebe17d6660540974f0e8e46ef2ed2dd17b6a76c27953c6ab32ddd
REF-0177,4,0.5,0.887983,0.949016,0.159567,9,2,4,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,321af8523c44b04d663e32b73d17bac3cc43e56ebd4ba039122504a9ccaa743f
REF-0177,5,0.625,0.904132,0.927586,0.185705,15,2,5,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e306ee1093b495d8fd737d871bd6d47209002d2c9bab01f7897218cf5c6d5970
REF-0177,6,0.75,0.93788,0.928067,0.246148,9,5,2,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c072444093e08a1e28c72dbf3486d3b0516d709fa057ddd2f3f350318f9d8491
REF-0177,7,0.875,0.858355,0.963851,0.270325,12,3,6,0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,65148de217353d783d1cd9c4365ed522bac76b35bc13f555671679c1974f43ae
REF-0177,8,1.0,0.835451,0.926583,0.295947,7,4,5,3,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d373fbef520ceeab5625a1cb8399cd9a506e2b31ffd5528711178edf4033146d
REF-0178,1,0.125,0.947918,0.940085,0.229825,5,0,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94cea67544605c627aad94bee3d7036934ad549077a27a4184cf7dd4e98c5012
REF-0178,2,0.25,0.954293,0.988628,0.199632,4,2,3,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b13ecad09b368cd33de8ce1794467e8052a3c59de3b69e11355a4dd77fb0a75
REF-0178,3,0.375,0.922228,0.95432,0.146538,7,3,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6a36e60840f20a749274782f240620205bb2d7998c56809cb7fb11bcc98df752
REF-0178,4,0.5,0.961549,0.894203,0.15148,7,2,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2159214faeceabee455bbd309b72cafbaf9ed08e087621078b177bc5419441b0
REF-0178,5,0.625,0.923675,0.870459,0.243235,10,3,6,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef6f41fc8e9d30cb7ab2c52e2fca5c2a060e4ff44ab5a36b2b821a2ca3858481
