reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0140,HIGHWAY_CORRIDOR,EPCM,US-SOUTHEAST,9629.433,16.302,96.999,1,0.305438,0.59717,0.94,133471967.9,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd099a58a2f2c18414c7452addd726f844a09a6b9c85092eebd8d4fe47cb0795
REF-0141,VERTICAL_HOSPITAL,EPCM,US-SOUTHEAST,39371.479,1.038,42.849,13,0.48099,0.957038,0.94,195953234.7,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1c00331c28fd83fce7401c24205757ba4c3dc56d86521734831149a91de9749a
REF-0142,WATER_TREATMENT,EPCM,US-SOUTHEAST,0.0,0.0,146.866,4,0.232203,0.63202,0.94,88122484.79,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,13f8a3bbfb036dd40aec9fc5e993145850e879bbf048937d230695e3631055c3
REF-0143,RAIL_STATION,EPCM,US-SOUTHEAST,15355.7,28.431,58.225,2,0.579027,0.762786,0.94,194879742.0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ec768fca5a2c061c0e7d274f2a561cdeab2e3e0c7599d3680f0ccb324ec9e54b
REF-0144,DATA_CENTER,EPCM,US-SOUTHEAST,44747.512,0.0,126.749,7,0.490563,0.70944,0.94,158520020.35,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,922948fe725bac69528ef8cb13c196342e017582c49a3ab7045db1fe8e36edc3
REF-0145,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-MIDWEST,84880.603,0.0,65.555,4,0.49491,0.35,0.91,200067779.68,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,83a8f62a72bb077b5f1738ca9a98898067843e5c732f4ba74874673c7756c9f6
REF-0146,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-MIDWEST,0.0,22.65,103.495,4,0.303161,0.792314,0.91,134585005.31,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,873ea716e7a42075e6c694331fa58e30bfecf93f6f61e77386b780c94a1dd1de
REF-0147,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-MIDWEST,38636.794,2.342,47.297,9,0.247173,0.843873,0.91,167068869.1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd4f47746d9fccdaa544325c98b9a7cd87c84ec61883ca37accfe6b7c7f6a7aa
REF-0148,WATER_TREATMENT,DESIGN_BID_BUILD,US-MIDWEST,6191.87,1.443,172.615,5,0.546439,0.701004,0.91,133993879.72,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,947a877f8b56d02dcda8ba0d5635d8b77548f6e877f554fde0f27e645ce7efc5
REF-0149,RAIL_STATION,DESIGN_BID_BUILD,US-MIDWEST,26210.982,21.678,116.839,5,0.431314,0.64984,0.91,184896743.8,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,794b09ba61cecb352e40fccc13379d1a9cddd35ffd057ffd6f69ee4d5651462d
REF-0150,DATA_CENTER,DESIGN_BID_BUILD,US-MIDWEST,54514.973,2.368,93.506,4,0.149313,0.857695,0.91,156842638.29,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3682fa546496449cf85f961ffdaac83dd5ab2a8d4e70714c3cea1c026a487a79
REF-0151,AIRPORT_TERMINAL,DESIGN_BUILD,US-MIDWEST,53055.972,1.259,29.977,2,0.206756,0.637107,0.91,147998863.3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bbfd84a1377f28158c511fbc6f89e7bd2a413c0e5eebe32694baf703f77939b9
REF-0152,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-MIDWEST,25633.626,9.212,54.639,6,0.652903,0.946345,0.91,133110084.68,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3d1b2a1246554487ccc1d14f549303b117410bdd73409aafa79e12cecf02574d
REF-0153,VERTICAL_HOSPITAL,DESIGN_BUILD,US-MIDWEST,51892.087,2.837,29.633,12,0.431315,0.957104,0.91,182646266.16,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8cdad747f2e36d46de6e284ab41f0e9a9c82bdab6521c69261ea5400a139b64c
REF-0154,WATER_TREATMENT,DESIGN_BUILD,US-MIDWEST,0.0,2.698,120.871,2,0.483346,0.838237,0.91,96255092.3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,372a3a95fb347b984e1745cec4be2e76713b39ac13136235638e3872546f3d19
REF-0155,RAIL_STATION,DESIGN_BUILD,US-MIDWEST,14622.032,21.242,112.756,4,0.344055,0.678129,0.91,162148733.76,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,83c3ad74c148f5fc27ee2f1040e8658aac90a6866c8b5fe7033b875090440964
REF-0156,DATA_CENTER,DESIGN_BUILD,US-MIDWEST,36110.393,0.0,101.945,1,0.586257,0.819362,0.91,122207471.81,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0726f0057836331f1c988a944342ff7d79171b5d57d38e585170da293f761f95
REF-0157,AIRPORT_TERMINAL,CMAR,US-MIDWEST,30189.812,3.287,91.404,3,0.72025,0.78183,0.91,161364447.89,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06c69afcb2d3bd31431e00727f9108ef9914f015f8ea504583553540c5f877c9
REF-0158,HIGHWAY_CORRIDOR,CMAR,US-MIDWEST,0.0,17.017,24.257,1,0.337571,0.548183,0.91,95314311.44,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f3db1640ac43f952c5bbc9d9d8d8f632eed8ddeeadbe3148141f1375a079978e
REF-0159,VERTICAL_HOSPITAL,CMAR,US-MIDWEST,44016.098,0.0,67.324,7,0.658437,0.761632,0.91,165351653.96,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,675005e19e99a3a6208434858709ee3e24d33d2b611c0818335333a988756696
REF-0160,WATER_TREATMENT,CMAR,US-MIDWEST,0.0,0.0,131.579,5,0.64582,0.484523,0.91,106432909.99,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a62fe6cb5ffc23c77d5ee2e57b16d8cbf9043e26f3e906b1d63ec29c433ca98
REF-0161,RAIL_STATION,CMAR,US-MIDWEST,25517.823,21.785,35.654,3,0.675095,0.98702,0.91,181166279.52,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ca546a1292cc3fee6a1230dfef9bae943a0730c026c341a66ff43e4ec6187a1
REF-0162,DATA_CENTER,CMAR,US-MIDWEST,55097.24,3.848,88.224,5,0.168938,0.6914,0.91,146501965.28,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8c1ce8d669b5317607d82b5526edc3aecb8e2b5ce2003eaf2490bb3f9ef2ef04
REF-0163,AIRPORT_TERMINAL,EPCM,US-MIDWEST,14720.69,0.0,60.785,2,0.79327,0.571434,0.91,152438165.93,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ccfcf88a1c3308d3e5de536e28501f034cd20a492e31da31e8f806c402b66e40
REF-0164,HIGHWAY_CORRIDOR,EPCM,US-MIDWEST,6916.798,10.914,55.643,6,0.685305,0.773651,0.91,127755716.02,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9712037a1ebc93022fbcac6bbf06e10bb088024dd851c614cc98918ca641d5c
REF-0165,VERTICAL_HOSPITAL,EPCM,US-MIDWEST,40081.399,0.0,56.266,17,0.175234,0.699441,0.91,178015422.25,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f386d444aedad90186feaff3c900b73ea2fc56b7551f6e8d4d0616bab8067822
REF-0166,WATER_TREATMENT,EPCM,US-MIDWEST,24620.235,1.754,101.646,5,0.273862,0.919776,0.91,110759035.45,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e9504912cb0537baafabccfcf4ed65f8f0892912ee3455aa22d08147277446c3
REF-0167,RAIL_STATION,EPCM,US-MIDWEST,6508.799,19.038,43.482,5,0.32859,0.758459,0.91,141967392.03,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d0d8bab50fa8e38bc9180c5e96b4eb14d1fcd35588cb3150c14f6efe85a1f72
REF-0168,DATA_CENTER,EPCM,US-MIDWEST,59225.824,4.764,117.488,7,0.718163,0.615752,0.91,177865237.93,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ad4b2f2e25dba3250dd79a5bc163c27446ff8d32d908629cc1de6b9460f7475
REF-0169,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,57480.284,0.0,35.501,2,0.550923,0.75748,1.12,211083385.82,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1a8f14e21117fefd92e457bc9182e54fa0056241ce1890e960e641ded2260b7f
REF-0170,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,6257.61,15.035,1.0,10,0.28335,0.922725,1.12,135409769.79,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,170e53481152b2d9e048238f62b34575ac9cf1468312c5054727efb5d5e1c9f9
REF-0171,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,44495.984,3.37,15.439,7,0.82533,0.810988,1.12,241268605.28,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,54450eb765519d1cd139a879b9ffd78afe6400e38728f12ebfc40d0b293fa04f
REF-0172,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,31651.787,3.25,102.451,6,0.200015,0.35,1.12,148141694.59,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8414f3bf4ab338b8849fa3717f03f93dab4e9a6fdcb198d19594e9da86031452
REF-0173,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,0.0,13.98,49.303,8,0.692986,0.532071,1.12,193968886.12,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57497d00b76594fd7da542cbf57363278fa218df17ba7d8c3fd022ab544787a1
REF-0174,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,52616.06,0.0,107.914,1,0.698102,0.932804,1.12,196926376.87,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b97920d6380399d77eb028a7452e9348339469abdab5f348f4fae019bbe2aad1
REF-0175,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,36366.275,4.408,70.862,2,0.531352,0.387805,1.12,195657505.78,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e244aedf47553416c8fc05639339e87c66c46a6e8e091ac49564d777b7790adb
REF-0176,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,24832.511,24.529,98.79,1,0.699279,0.784123,1.12,217733377.76,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3e117d1e481bffbaab8bd4f70b2cd8d99aaac4733604c8dde4b29d2d2d1d65ef
REF-0177,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,57274.32,0.0,42.544,9,0.575933,0.584688,1.12,226522130.77,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,90cfb98eadd426a0e313f18fff9ce220766a3ca2faf360fa0522e8f367e760ca
REF-0178,WATER_TREATMENT,DESIGN_BUILD,US-WEST,2981.832,8.129,95.093,1,0.535104,0.544958,1.12,136553019.23,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,df656bca9f92adc8da945d1206c318235a08a0eed224199636af10ad692835b1
REF-0179,RAIL_STATION,DESIGN_BUILD,US-WEST,27789.805,20.416,57.399,1,0.897233,0.722934,1.12,237471055.75,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,626ec3bec0edeeea109d2f6ab3d81cbcd6bad18bc722a23f770ec65ec6412f0f
REF-0180,DATA_CENTER,DESIGN_BUILD,US-WEST,26743.254,0.0,125.676,9,0.814317,0.793831,1.12,178239073.62,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,be0fc573bb38daf214d164e3dd11faad8cae0b82bfc39811714194fa2ad7821f
REF-0181,AIRPORT_TERMINAL,CMAR,US-WEST,71560.775,10.816,57.39,8,0.447199,0.868974,1.12,260393988.36,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,eecdd417ac92aab0ffbc0f4fe4aa213c385e29024c0a279f11241af2982235c0
REF-0182,HIGHWAY_CORRIDOR,CMAR,US-WEST,12047.43,12.08,45.547,3,0.598774,0.483657,1.12,151758331.05,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c2247c620e7014a78c4eac2019958ad0a0ca07e489949b98965986c0a5d3e8aa
REF-0183,VERTICAL_HOSPITAL,CMAR,US-WEST,43531.24,4.035,87.461,13,0.602929,0.730614,1.12,254821888.33,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8556344d250caf7f8acc509d0b313d10eb929d5b1011f22ca3d64a916e443ada
REF-0184,WATER_TREATMENT,CMAR,US-WEST,0.0,4.977,123.933,4,0.644271,0.639028,1.12,144326899.05,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8532e8cc681cb85e4b06cfa2e758c24a75f44469ac304f9d9d1f11de846ceca
REF-0185,RAIL_STATION,CMAR,US-WEST,0.0,15.273,60.387,7,0.622849,0.638795,1.12,183359535.69,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94969bcd9c0719d551d9ae903578bc2a1cdd6539cd5d2592522668ed3ef86d85
REF-0186,DATA_CENTER,CMAR,US-WEST,39667.745,5.127,149.445,4,0.5348,0.871868,1.12,196833308.7,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a491e14b415b079832bff9e44eb24081713fa9a935a0c56ac8b443967d6be5bf
REF-0187,AIRPORT_TERMINAL,EPCM,US-WEST,28573.833,2.632,80.15,2,0.237125,0.813357,1.12,183336382.35,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,852d47eb7681eda8b473d4ea6dcbb78f37b87f0fae4db5f8409fc1069ab739be
REF-0188,HIGHWAY_CORRIDOR,EPCM,US-WEST,9160.385,12.01,70.093,6,0.259,0.720601,1.12,138973902.43,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ab1503b69078b36442f4afcdc254bba3ef52ce9d9784cf7f7932d660439e9fe
REF-0189,VERTICAL_HOSPITAL,EPCM,US-WEST,42248.631,0.0,72.75,11,0.695463,0.766982,1.12,221221898.72,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,de690207988a54446e5d7f27817cd093a9fafd6bfb84036f194a27d508b5db32
REF-0190,WATER_TREATMENT,EPCM,US-WEST,12969.729,4.112,150.194,3,0.545148,0.44509,1.12,145322147.0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aa5a0cbc579397ac825d1fedee1a57358a02fdb22e6c0c9f5dd6508e43b1cf63
REF-0191,RAIL_STATION,EPCM,US-WEST,0.0,16.949,82.848,1,0.341485,0.625072,1.12,168247550.17,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0f693a74d7aa5bd354903c870f725bec969df5e7f4201bf36441e0576cbcae9a
REF-0192,DATA_CENTER,EPCM,US-WEST,27960.022,1.793,139.134,2,0.682925,0.86121,1.12,184611164.52,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7772c73bc8a4cdace92cd532d66f7b67ba2970221a6a4716981a245a930baf93
REF-0193,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-NORTHEAST,53093.207,6.344,76.093,5,0.933072,0.782396,1.18,270767022.81,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bce96911654deea793870be4bf101fec5e4c7b356956425744acf998a2abac48
REF-0194,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-NORTHEAST,9274.8,23.006,97.195,1,0.850416,0.35,1.18,207231980.02,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2d563fade3405d5c2684be6967a6db3cead5895d39d8dcf301acb3ed4e893866
REF-0195,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-NORTHEAST,15871.654,7.356,47.679,14,0.177885,0.495822,1.18,200968753.97,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c31d1d12b4b9503b51dee30c95c4d5d2356e58e49c5d54545dda519e493d4978
REF-0196,WATER_TREATMENT,DESIGN_BID_BUILD,US-NORTHEAST,12196.519,0.0,125.602,5,0.494037,0.356118,1.18,150380398.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,067574d2e4b8b7425b4760e0b3ad24ddcbefe132a04ce32b33223d01ff49bad3
REF-0197,RAIL_STATION,DESIGN_BID_BUILD,US-NORTHEAST,17268.223,24.913,31.094,4,0.430162,0.622442,1.18,228410197.57,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,26145bb683a5c54a147f4d9129cd3f631f52bc38f836c3fb89540dae0b3d00cb
REF-0198,DATA_CENTER,DESIGN_BID_BUILD,US-NORTHEAST,31767.375,0.0,147.223,6,0.892856,0.778203,1.18,202253656.39,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea8e0ccb712ab5f0ef86c8226d642caa77462efd2c060ed760cbc17673362386
REF-0199,AIRPORT_TERMINAL,DESIGN_BUILD,US-NORTHEAST,39046.179,0.0,63.991,6,0.465863,0.99,1.18,206640185.83,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,81b7e1d5384f607a422008cca0c9e6df2251ccc29eff12fe3c3a5b7c1606d249
REF-0200,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-NORTHEAST,24843.966,10.122,69.862,5,0.179961,0.640153,1.18,154357350.94,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3753c007e6829abf052f5b8a99d5879cba7b46583ebb1bfdd56ec3b62bfc7187
REF-0201,VERTICAL_HOSPITAL,DESIGN_BUILD,US-NORTHEAST,36049.512,0.0,18.646,11,0.67091,0.940909,1.18,214324312.88,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,797ef99e24f24ed3be503e041a4c469063a2fe2b2897cee20308f66939b4152a
REF-0202,WATER_TREATMENT,DESIGN_BUILD,US-NORTHEAST,10964.191,1.889,77.271,1,0.121438,0.35,1.18,91980168.04,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21479bd13a1d00c2d126b6125b9218223cced538c53be2c246ae7306fc432aa2
REF-0203,RAIL_STATION,DESIGN_BUILD,US-NORTHEAST,0.0,12.631,39.932,3,0.745867,0.541064,1.18,185595953.7,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7cca207e62808dfbb28f8ac39c0c807291f394b6b10e96ec1033031f8e6c01d6
REF-0204,DATA_CENTER,DESIGN_BUILD,US-NORTHEAST,46473.014,4.299,148.743,1,0.129173,0.92267,1.18,170158558.31,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ea17fed38ca4d54a549f4a28f0a341a69654b7db4b2535c5f5d3161b972dc5e
REF-0205,AIRPORT_TERMINAL,CMAR,US-NORTHEAST,43490.344,0.664,35.717,4,0.552785,0.702778,1.18,200664126.83,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,459d8a896df0265e65668a2e9fda1fc6c56c036916a18dd7566cfa33e80ec0b0
REF-0206,HIGHWAY_CORRIDOR,CMAR,US-NORTHEAST,0.0,15.525,68.893,4,0.552097,0.641783,1.18,151675604.87,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,461ce71b62fb8f2ff73ab4ecca010e644495e0fc5fa54cd462bb4da29c5312bf
REF-0207,VERTICAL_HOSPITAL,CMAR,US-NORTHEAST,49143.485,0.0,52.397,10,0.678766,0.823885,1.18,229117438.52,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2d92925312098c843bbad46c429fe0c04ad876efd8e1674785c482b71bdba2a5
REF-0208,WATER_TREATMENT,CMAR,US-NORTHEAST,606.149,0.0,97.215,6,0.709389,0.932086,1.18,142225667.92,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d37836c83894ec6b12506bdf1e0aa139cc7dd519b698f9322ce3aa7308ae6904
REF-0209,RAIL_STATION,CMAR,US-NORTHEAST,5147.539,31.381,41.289,1,0.330727,0.785532,1.18,224102439.85,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d653459795999348fa234ee22373b2ae3b90a6877ba26d76339dc1fb72b932f2
