path,kind,reason,last_run_referenced,exit_code,first_error
server/tools/test_training_gating.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_loop.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_options.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_portfolio_isolation.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_quality.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_regimes.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_resources.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_transitions.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_unbounded_schedule.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_workspace_t3t5.py,retired,"rule3 subject is removed modules only: references B4.7,D1.1,D1.2,D1.3,D1.4,D1.5 and no module in service",,,
server/tools/test_writes_a1b.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tests/test_run32_cat10_oracles.py,retired,"rule3 subject is removed modules only: references B2.19,B4.1,B4.2,B4.3,B4.4,B4.5 and no module in service",32,0,
server/tests/test_run34_count_fault_campaign.py,retired,rule3 subject is removed modules only: references D1.4 and no module in service,34,1,==============================================================================================
server/tests/test_run34_fault_campaign.py,retired,"rule3 subject is removed modules only: references D1.1,D1.2,D1.3,D1.4 and no module in service",34,1,==============================================================================================
server/tests/test_run34_holdout_provenance.py,active,rule6 imports app.* and asserts on live behaviour,34,1,ImportError: cannot import name 'portfolio_health' from 'app.simulation' (/home/user/LinPRojectRadar/.claude/worktrees/agent-af3ef56c9dde2a90e/server/app/simulation/__init__.py)
server/tests/test_run34_parameter_count_closure.py,active,rule6 imports app.* and asserts on live behaviour,34,1,
server/tests/test_run34_provenance_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,34,1,==============================================================================================
server/tests/test_run34_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,34,0,
server/tests/test_run35_closure_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,35,1,
